,year,season,BoroCD,Descriptor,Unique Key
0,2010,summer,101.0,"Air: Dust, Commercial (AE2)",3
1,2010,summer,101.0,"Air: Dust, Construction/Demolition (AE4)",11
2,2010,summer,101.0,"Air: Dust, Residential (AE1)",1
3,2010,summer,101.0,"Air: Odor/Fumes, Dry Cleaners (AD1)",1
4,2010,summer,101.0,"Air: Odor/Fumes, Private Carting (AD4)",1
5,2010,summer,101.0,"Air: Odor/Fumes, Restaurant (AD2)",22
6,2010,summer,101.0,"Air: Odor/Fumes, Vehicle Idling (AD3)",18
7,2010,summer,101.0,Air: Other Air Problem (Use Comments) (AZZ),1
8,2010,summer,101.0,"Air: Smoke, Commercial (AA2)",5
9,2010,summer,101.0,"Air: Smoke, Other (Use Comments) (AA5)",4
10,2010,summer,101.0,"Air: Smoke, Residential (AA1)",2
11,2010,summer,101.0,"Air: Smoke, Vehicular (AA4)",1
12,2010,summer,102.0,"Air: Dust, Construction/Demolition (AE4)",17
13,2010,summer,102.0,"Air: Dust, Residential (AE1)",6
14,2010,summer,102.0,"Air: Odor/Fumes, Restaurant (AD2)",33
15,2010,summer,102.0,"Air: Odor/Fumes, Vehicle Idling (AD3)",45
16,2010,summer,102.0,"Air: Open Fire, Construction/Demolition (AC4)",1
17,2010,summer,102.0,Air: Other Air Problem (Use Comments) (AZZ),6
18,2010,summer,102.0,"Air: Smoke, Commercial (AA2)",6
19,2010,summer,102.0,"Air: Smoke, Other (Use Comments) (AA5)",4
20,2010,summer,102.0,"Air: Smoke, Residential (AA1)",16
21,2010,summer,103.0,"Air: Dust, Construction/Demolition (AE4)",12
22,2010,summer,103.0,"Air: Dust, Residential (AE1)",1
23,2010,summer,103.0,"Air: Odor/Fumes, Private Carting (AD4)",1
24,2010,summer,103.0,"Air: Odor/Fumes, Restaurant (AD2)",35
25,2010,summer,103.0,"Air: Odor/Fumes, Vehicle Idling (AD3)",44
26,2010,summer,103.0,Air: Other Air Problem (Use Comments) (AZZ),2
27,2010,summer,103.0,"Air: Smoke, Commercial (AA2)",12
28,2010,summer,103.0,"Air: Smoke, Other (Use Comments) (AA5)",1
29,2010,summer,103.0,"Air: Smoke, Residential (AA1)",14
30,2010,summer,103.0,"Air: Smoke, Vehicular (AA4)",1
31,2010,summer,103.0,"Air: Soot, Other (Use Comments) (AB4)",1
32,2010,summer,104.0,"Air: Dust, Commercial (AE2)",3
33,2010,summer,104.0,"Air: Dust, Construction/Demolition (AE4)",8
34,2010,summer,104.0,"Air: Odor, Nail Salon (AD8)",1
35,2010,summer,104.0,"Air: Odor/Fumes, Private Carting (AD4)",2
36,2010,summer,104.0,"Air: Odor/Fumes, Restaurant (AD2)",34
37,2010,summer,104.0,"Air: Odor/Fumes, Vehicle Idling (AD3)",37
38,2010,summer,104.0,Air: Other Air Problem (Use Comments) (AZZ),5
39,2010,summer,104.0,"Air: Smoke, Commercial (AA2)",17
40,2010,summer,104.0,"Air: Smoke, Other (Use Comments) (AA5)",4
41,2010,summer,104.0,"Air: Smoke, Residential (AA1)",33
42,2010,summer,104.0,"Air: Smoke, Vehicular (AA4)",1
43,2010,summer,104.0,"Air: Soot, Other (Use Comments) (AB4)",1
44,2010,summer,105.0,"Air: Dust, Commercial (AE2)",4
45,2010,summer,105.0,"Air: Dust, Construction/Demolition (AE4)",14
46,2010,summer,105.0,"Air: Dust, Residential (AE1)",1
47,2010,summer,105.0,"Air: Odor/Fumes, Private Carting (AD4)",3
48,2010,summer,105.0,"Air: Odor/Fumes, Restaurant (AD2)",44
49,2010,summer,105.0,"Air: Odor/Fumes, Vehicle Idling (AD3)",36
50,2010,summer,105.0,"Air: Open Fire, Commercial (AC2)",1
51,2010,summer,105.0,"Air: Open Fire, Construction/Demolition (AC4)",1
52,2010,summer,105.0,Air: Other Air Problem (Use Comments) (AZZ),4
53,2010,summer,105.0,"Air: Smoke, Commercial (AA2)",13
54,2010,summer,105.0,"Air: Smoke, Other (Use Comments) (AA5)",6
55,2010,summer,105.0,"Air: Smoke, Residential (AA1)",21
56,2010,summer,105.0,"Air: Smoke, Vehicular (AA4)",1
57,2010,summer,105.0,"Air: Soot, Other (Use Comments) (AB4)",2
58,2010,summer,106.0,"Air: Dust, Commercial (AE2)",1
59,2010,summer,106.0,"Air: Dust, Construction/Demolition (AE4)",13
60,2010,summer,106.0,"Air: Dust, Residential (AE1)",4
61,2010,summer,106.0,"Air: Odor/Fumes, Dry Cleaners (AD1)",1
62,2010,summer,106.0,"Air: Odor/Fumes, Restaurant (AD2)",38
63,2010,summer,106.0,"Air: Odor/Fumes, Vehicle Idling (AD3)",30
64,2010,summer,106.0,Air: Other Air Problem (Use Comments) (AZZ),3
65,2010,summer,106.0,"Air: Smoke, Commercial (AA2)",3
66,2010,summer,106.0,"Air: Smoke, Other (Use Comments) (AA5)",2
67,2010,summer,106.0,"Air: Smoke, Residential (AA1)",40
68,2010,summer,106.0,"Air: Soot, Other (Use Comments) (AB4)",2
69,2010,summer,107.0,"Air: Dust, Construction/Demolition (AE4)",26
70,2010,summer,107.0,"Air: Dust, Residential (AE1)",1
71,2010,summer,107.0,"Air: Odor/Fumes, Private Carting (AD4)",3
72,2010,summer,107.0,"Air: Odor/Fumes, Restaurant (AD2)",48
73,2010,summer,107.0,"Air: Odor/Fumes, Vehicle Idling (AD3)",52
74,2010,summer,107.0,"Air: Open Fire, Construction/Demolition (AC4)",1
75,2010,summer,107.0,Air: Other Air Problem (Use Comments) (AZZ),4
76,2010,summer,107.0,"Air: Smoke, Commercial (AA2)",3
77,2010,summer,107.0,"Air: Smoke, Other (Use Comments) (AA5)",2
78,2010,summer,107.0,"Air: Smoke, Residential (AA1)",81
79,2010,summer,107.0,"Air: Smoke, Vehicular (AA4)",1
80,2010,summer,107.0,"Air: Soot, Other (Use Comments) (AB4)",1
81,2010,summer,108.0,"Air: Dust, Commercial (AE2)",2
82,2010,summer,108.0,"Air: Dust, Construction/Demolition (AE4)",21
83,2010,summer,108.0,"Air: Dust, Residential (AE1)",12
84,2010,summer,108.0,"Air: Odor/Fumes, Dry Cleaners (AD1)",2
85,2010,summer,108.0,"Air: Odor/Fumes, Private Carting (AD4)",1
86,2010,summer,108.0,"Air: Odor/Fumes, Restaurant (AD2)",42
87,2010,summer,108.0,"Air: Odor/Fumes, Vehicle Idling (AD3)",29
88,2010,summer,108.0,Air: Other Air Problem (Use Comments) (AZZ),3
89,2010,summer,108.0,"Air: Smoke, Commercial (AA2)",8
90,2010,summer,108.0,"Air: Smoke, Other (Use Comments) (AA5)",6
91,2010,summer,108.0,"Air: Smoke, Residential (AA1)",60
92,2010,summer,108.0,"Air: Smoke, Vehicular (AA4)",1
93,2010,summer,108.0,"Air: Soot, Other (Use Comments) (AB4)",1
94,2010,summer,109.0,"Air: Dust, Construction/Demolition (AE4)",10
95,2010,summer,109.0,"Air: Odor/Fumes, Restaurant (AD2)",22
96,2010,summer,109.0,"Air: Odor/Fumes, Vehicle Idling (AD3)",9
97,2010,summer,109.0,Air: Other Air Problem (Use Comments) (AZZ),4
98,2010,summer,109.0,"Air: Smoke, Commercial (AA2)",7
99,2010,summer,109.0,"Air: Smoke, Other (Use Comments) (AA5)",3
100,2010,summer,109.0,"Air: Smoke, Residential (AA1)",22
101,2010,summer,110.0,"Air: Dust, Commercial (AE2)",1
102,2010,summer,110.0,"Air: Dust, Construction/Demolition (AE4)",23
103,2010,summer,110.0,"Air: Dust, Residential (AE1)",2
104,2010,summer,110.0,"Air: Odor/Fumes, Restaurant (AD2)",11
105,2010,summer,110.0,"Air: Odor/Fumes, Vehicle Idling (AD3)",11
106,2010,summer,110.0,Air: Other Air Problem (Use Comments) (AZZ),7
107,2010,summer,110.0,"Air: Smoke, Commercial (AA2)",4
108,2010,summer,110.0,"Air: Smoke, Other (Use Comments) (AA5)",1
109,2010,summer,110.0,"Air: Smoke, Residential (AA1)",13
110,2010,summer,110.0,"Air: Smoke, Vehicular (AA4)",1
111,2010,summer,110.0,"Air: Soot, Other (Use Comments) (AB4)",3
112,2010,summer,111.0,"Air: Dust, Commercial (AE2)",2
113,2010,summer,111.0,"Air: Dust, Construction/Demolition (AE4)",13
114,2010,summer,111.0,"Air: Odor/Fumes, Private Carting (AD4)",1
115,2010,summer,111.0,"Air: Odor/Fumes, Restaurant (AD2)",4
116,2010,summer,111.0,"Air: Odor/Fumes, Vehicle Idling (AD3)",9
117,2010,summer,111.0,Air: Other Air Problem (Use Comments) (AZZ),3
118,2010,summer,111.0,"Air: Smoke, Commercial (AA2)",5
119,2010,summer,111.0,"Air: Smoke, Other (Use Comments) (AA5)",2
120,2010,summer,111.0,"Air: Smoke, Residential (AA1)",2
121,2010,summer,111.0,"Air: Smoke, Vehicular (AA4)",1
122,2010,summer,112.0,"Air: Dust, Construction/Demolition (AE4)",9
123,2010,summer,112.0,"Air: Dust, Residential (AE1)",3
124,2010,summer,112.0,"Air: Odor/Fumes, Dry Cleaners (AD1)",1
125,2010,summer,112.0,"Air: Odor/Fumes, Private Carting (AD4)",1
126,2010,summer,112.0,"Air: Odor/Fumes, Restaurant (AD2)",13
127,2010,summer,112.0,"Air: Odor/Fumes, Vehicle Idling (AD3)",21
128,2010,summer,112.0,Air: Other Air Problem (Use Comments) (AZZ),6
129,2010,summer,112.0,"Air: Smoke, Commercial (AA2)",2
130,2010,summer,112.0,"Air: Smoke, Residential (AA1)",54
131,2010,summer,112.0,"Air: Smoke, Vehicular (AA4)",1
132,2010,summer,112.0,"Air: Soot, Other (Use Comments) (AB4)",2
133,2010,summer,164.0,"Air: Odor/Fumes, Vehicle Idling (AD3)",2
134,2010,summer,164.0,Air: Other Air Problem (Use Comments) (AZZ),1
135,2010,summer,201.0,"Air: Dust, Commercial (AE2)",1
136,2010,summer,201.0,"Air: Dust, Construction/Demolition (AE4)",1
137,2010,summer,201.0,"Air: Odor/Fumes, Restaurant (AD2)",4
138,2010,summer,201.0,"Air: Odor/Fumes, Vehicle Idling (AD3)",10
139,2010,summer,201.0,Air: Other Air Problem (Use Comments) (AZZ),3
140,2010,summer,201.0,"Air: Smoke, Other (Use Comments) (AA5)",1
141,2010,summer,201.0,"Air: Smoke, Residential (AA1)",4
142,2010,summer,201.0,"Air: Soot, Other (Use Comments) (AB4)",1
143,2010,summer,202.0,"Air: Dust, Construction/Demolition (AE4)",3
144,2010,summer,202.0,"Air: Odor/Fumes, Private Carting (AD4)",1
145,2010,summer,202.0,"Air: Odor/Fumes, Vehicle Idling (AD3)",4
146,2010,summer,202.0,Air: Other Air Problem (Use Comments) (AZZ),2
147,2010,summer,202.0,"Air: Smoke, Commercial (AA2)",1
148,2010,summer,202.0,"Air: Smoke, Residential (AA1)",1
149,2010,summer,203.0,"Air: Dust, Commercial (AE2)",2
150,2010,summer,203.0,"Air: Dust, Construction/Demolition (AE4)",3
151,2010,summer,203.0,"Air: Odor/Fumes, Private Carting (AD4)",1
152,2010,summer,203.0,"Air: Odor/Fumes, Vehicle Idling (AD3)",1
153,2010,summer,203.0,"Air: Smoke, Other (Use Comments) (AA5)",1
154,2010,summer,203.0,"Air: Smoke, Residential (AA1)",3
155,2010,summer,204.0,"Air: Dust, Commercial (AE2)",1
156,2010,summer,204.0,"Air: Dust, Construction/Demolition (AE4)",5
157,2010,summer,204.0,"Air: Dust, Residential (AE1)",1
158,2010,summer,204.0,"Air: Odor, Nail Salon (AD8)",3
159,2010,summer,204.0,"Air: Odor/Fumes, Dry Cleaners (AD1)",1
160,2010,summer,204.0,"Air: Odor/Fumes, Restaurant (AD2)",4
161,2010,summer,204.0,"Air: Odor/Fumes, Vehicle Idling (AD3)",3
162,2010,summer,204.0,Air: Other Air Problem (Use Comments) (AZZ),4
163,2010,summer,204.0,"Air: Smoke, Commercial (AA2)",2
164,2010,summer,204.0,"Air: Smoke, Residential (AA1)",16
165,2010,summer,204.0,"Air: Soot, Other (Use Comments) (AB4)",1
166,2010,summer,205.0,"Air: Dust, Commercial (AE2)",1
167,2010,summer,205.0,"Air: Dust, Construction/Demolition (AE4)",2
168,2010,summer,205.0,"Air: Odor, Nail Salon (AD8)",2
169,2010,summer,205.0,"Air: Odor/Fumes, Vehicle Idling (AD3)",5
170,2010,summer,205.0,Air: Other Air Problem (Use Comments) (AZZ),1
171,2010,summer,205.0,"Air: Smoke, Commercial (AA2)",1
172,2010,summer,205.0,"Air: Smoke, Other (Use Comments) (AA5)",1
173,2010,summer,205.0,"Air: Smoke, Residential (AA1)",18
174,2010,summer,205.0,"Air: Soot, Other (Use Comments) (AB4)",3
175,2010,summer,206.0,"Air: Dust, Commercial (AE2)",1
176,2010,summer,206.0,"Air: Dust, Construction/Demolition (AE4)",4
177,2010,summer,206.0,"Air: Dust, Residential (AE1)",1
178,2010,summer,206.0,"Air: Odor/Fumes, Private Carting (AD4)",1
179,2010,summer,206.0,"Air: Odor/Fumes, Restaurant (AD2)",4
180,2010,summer,206.0,"Air: Odor/Fumes, Vehicle Idling (AD3)",7
181,2010,summer,206.0,Air: Other Air Problem (Use Comments) (AZZ),2
182,2010,summer,206.0,"Air: Smoke, Commercial (AA2)",2
183,2010,summer,206.0,"Air: Smoke, Other (Use Comments) (AA5)",1
184,2010,summer,206.0,"Air: Smoke, Residential (AA1)",12
185,2010,summer,207.0,"Air: Dust, Construction/Demolition (AE4)",11
186,2010,summer,207.0,"Air: Odor/Fumes, Dry Cleaners (AD1)",1
187,2010,summer,207.0,"Air: Odor/Fumes, Restaurant (AD2)",2
188,2010,summer,207.0,"Air: Odor/Fumes, Vehicle Idling (AD3)",4
189,2010,summer,207.0,Air: Other Air Problem (Use Comments) (AZZ),1
190,2010,summer,207.0,"Air: Smoke, Residential (AA1)",25
191,2010,summer,207.0,"Air: Smoke, Vehicular (AA4)",1
192,2010,summer,208.0,"Air: Dust, Commercial (AE2)",1
193,2010,summer,208.0,"Air: Dust, Residential (AE1)",1
194,2010,summer,208.0,"Air: Odor/Fumes, Restaurant (AD2)",1
195,2010,summer,208.0,"Air: Odor/Fumes, Vehicle Idling (AD3)",9
196,2010,summer,208.0,Air: Other Air Problem (Use Comments) (AZZ),3
197,2010,summer,208.0,"Air: Smoke, Commercial (AA2)",2
198,2010,summer,208.0,"Air: Smoke, Other (Use Comments) (AA5)",1
199,2010,summer,208.0,"Air: Smoke, Residential (AA1)",31
200,2010,summer,209.0,"Air: Dust, Construction/Demolition (AE4)",7
201,2010,summer,209.0,"Air: Dust, Residential (AE1)",2
202,2010,summer,209.0,"Air: Odor/Fumes, Restaurant (AD2)",2
203,2010,summer,209.0,"Air: Odor/Fumes, Vehicle Idling (AD3)",6
204,2010,summer,209.0,"Air: Open Fire, Commercial (AC2)",1
205,2010,summer,209.0,Air: Other Air Problem (Use Comments) (AZZ),2
206,2010,summer,209.0,"Air: Smoke, Commercial (AA2)",3
207,2010,summer,209.0,"Air: Smoke, Other (Use Comments) (AA5)",2
208,2010,summer,209.0,"Air: Smoke, Residential (AA1)",8
209,2010,summer,209.0,"Air: Soot, Other (Use Comments) (AB4)",1
210,2010,summer,210.0,"Air: Dust, Construction/Demolition (AE4)",5
211,2010,summer,210.0,"Air: Dust, Residential (AE1)",2
212,2010,summer,210.0,"Air: Odor/Fumes, Restaurant (AD2)",1
213,2010,summer,210.0,"Air: Odor/Fumes, Vehicle Idling (AD3)",9
214,2010,summer,210.0,"Air: Open Fire, Residential (AC1)",1
215,2010,summer,210.0,Air: Other Air Problem (Use Comments) (AZZ),1
216,2010,summer,210.0,"Air: Smoke, Commercial (AA2)",1
217,2010,summer,210.0,"Air: Smoke, Residential (AA1)",2
218,2010,summer,211.0,"Air: Dust, Commercial (AE2)",1
219,2010,summer,211.0,"Air: Dust, Construction/Demolition (AE4)",3
220,2010,summer,211.0,"Air: Dust, Residential (AE1)",3
221,2010,summer,211.0,"Air: Odor/Fumes, Restaurant (AD2)",2
222,2010,summer,211.0,"Air: Odor/Fumes, Vehicle Idling (AD3)",3
223,2010,summer,211.0,Air: Other Air Problem (Use Comments) (AZZ),1
224,2010,summer,211.0,"Air: Smoke, Other (Use Comments) (AA5)",2
225,2010,summer,211.0,"Air: Smoke, Residential (AA1)",13
226,2010,summer,211.0,"Air: Soot, Other (Use Comments) (AB4)",2
227,2010,summer,212.0,"Air: Dust, Commercial (AE2)",1
228,2010,summer,212.0,"Air: Dust, Construction/Demolition (AE4)",15
229,2010,summer,212.0,"Air: Dust, Residential (AE1)",2
230,2010,summer,212.0,"Air: Odor/Fumes, Restaurant (AD2)",2
231,2010,summer,212.0,"Air: Odor/Fumes, Vehicle Idling (AD3)",11
232,2010,summer,212.0,Air: Other Air Problem (Use Comments) (AZZ),3
233,2010,summer,212.0,"Air: Smoke, Commercial (AA2)",1
234,2010,summer,212.0,"Air: Smoke, Other (Use Comments) (AA5)",3
235,2010,summer,212.0,"Air: Smoke, Residential (AA1)",7
236,2010,summer,212.0,"Air: Smoke, Vehicular (AA4)",1
237,2010,summer,212.0,"Air: Soot, Other (Use Comments) (AB4)",1
238,2010,summer,301.0,"Air: Dust, Commercial (AE2)",8
239,2010,summer,301.0,"Air: Dust, Construction/Demolition (AE4)",17
240,2010,summer,301.0,"Air: Dust, Residential (AE1)",5
241,2010,summer,301.0,"Air: Odor, Nail Salon (AD8)",1
242,2010,summer,301.0,"Air: Odor/Fumes, Dry Cleaners (AD1)",1
243,2010,summer,301.0,"Air: Odor/Fumes, Restaurant (AD2)",14
244,2010,summer,301.0,"Air: Odor/Fumes, Vehicle Idling (AD3)",40
245,2010,summer,301.0,Air: Other Air Problem (Use Comments) (AZZ),3
246,2010,summer,301.0,"Air: Smoke, Commercial (AA2)",6
247,2010,summer,301.0,"Air: Smoke, Other (Use Comments) (AA5)",1
248,2010,summer,301.0,"Air: Smoke, Residential (AA1)",7
249,2010,summer,302.0,"Air: Dust, Commercial (AE2)",3
250,2010,summer,302.0,"Air: Dust, Construction/Demolition (AE4)",16
251,2010,summer,302.0,"Air: Dust, Residential (AE1)",9
252,2010,summer,302.0,"Air: Odor, Nail Salon (AD8)",1
253,2010,summer,302.0,"Air: Odor/Fumes, Private Carting (AD4)",3
254,2010,summer,302.0,"Air: Odor/Fumes, Restaurant (AD2)",10
255,2010,summer,302.0,"Air: Odor/Fumes, Vehicle Idling (AD3)",28
256,2010,summer,302.0,Air: Other Air Problem (Use Comments) (AZZ),9
257,2010,summer,302.0,"Air: Smoke, Commercial (AA2)",5
258,2010,summer,302.0,"Air: Smoke, Other (Use Comments) (AA5)",2
259,2010,summer,302.0,"Air: Smoke, Residential (AA1)",1
260,2010,summer,302.0,"Air: Soot, Other (Use Comments) (AB4)",1
261,2010,summer,303.0,"Air: Dust, Commercial (AE2)",2
262,2010,summer,303.0,"Air: Dust, Construction/Demolition (AE4)",18
263,2010,summer,303.0,"Air: Dust, Residential (AE1)",7
264,2010,summer,303.0,"Air: Odor/Fumes, Restaurant (AD2)",4
265,2010,summer,303.0,"Air: Odor/Fumes, Vehicle Idling (AD3)",7
266,2010,summer,303.0,Air: Other Air Problem (Use Comments) (AZZ),7
267,2010,summer,303.0,"Air: Smoke, Other (Use Comments) (AA5)",1
268,2010,summer,303.0,"Air: Smoke, Residential (AA1)",1
269,2010,summer,304.0,"Air: Dust, Commercial (AE2)",1
270,2010,summer,304.0,"Air: Dust, Construction/Demolition (AE4)",6
271,2010,summer,304.0,"Air: Dust, Residential (AE1)",4
272,2010,summer,304.0,"Air: Odor/Fumes, Private Carting (AD4)",2
273,2010,summer,304.0,"Air: Odor/Fumes, Restaurant (AD2)",3
274,2010,summer,304.0,"Air: Odor/Fumes, Vehicle Idling (AD3)",33
275,2010,summer,304.0,Air: Other Air Problem (Use Comments) (AZZ),2
276,2010,summer,304.0,"Air: Smoke, Other (Use Comments) (AA5)",3
277,2010,summer,304.0,"Air: Smoke, Residential (AA1)",1
278,2010,summer,305.0,"Air: Dust, Commercial (AE2)",1
279,2010,summer,305.0,"Air: Dust, Construction/Demolition (AE4)",1
280,2010,summer,305.0,"Air: Odor/Fumes, Restaurant (AD2)",4
281,2010,summer,305.0,"Air: Odor/Fumes, Vehicle Idling (AD3)",15
282,2010,summer,305.0,Air: Other Air Problem (Use Comments) (AZZ),5
283,2010,summer,305.0,"Air: Smoke, Commercial (AA2)",2
284,2010,summer,305.0,"Air: Smoke, Other (Use Comments) (AA5)",1
285,2010,summer,305.0,"Air: Smoke, Residential (AA1)",1
286,2010,summer,306.0,"Air: Dust, Commercial (AE2)",2
287,2010,summer,306.0,"Air: Dust, Construction/Demolition (AE4)",11
288,2010,summer,306.0,"Air: Dust, Residential (AE1)",5
289,2010,summer,306.0,"Air: Odor/Fumes, Private Carting (AD4)",4
290,2010,summer,306.0,"Air: Odor/Fumes, Restaurant (AD2)",12
291,2010,summer,306.0,"Air: Odor/Fumes, Vehicle Idling (AD3)",39
292,2010,summer,306.0,Air: Other Air Problem (Use Comments) (AZZ),5
293,2010,summer,306.0,"Air: Smoke, Commercial (AA2)",4
294,2010,summer,306.0,"Air: Smoke, Residential (AA1)",7
295,2010,summer,307.0,"Air: Dust, Construction/Demolition (AE4)",6
296,2010,summer,307.0,"Air: Dust, Residential (AE1)",3
297,2010,summer,307.0,"Air: Odor/Fumes, Dry Cleaners (AD1)",1
298,2010,summer,307.0,"Air: Odor/Fumes, Private Carting (AD4)",4
299,2010,summer,307.0,"Air: Odor/Fumes, Restaurant (AD2)",4
300,2010,summer,307.0,"Air: Odor/Fumes, Vehicle Idling (AD3)",14
301,2010,summer,307.0,"Air: Open Fire, Construction/Demolition (AC4)",1
302,2010,summer,307.0,Air: Other Air Problem (Use Comments) (AZZ),5
303,2010,summer,307.0,"Air: Smoke, Commercial (AA2)",4
304,2010,summer,307.0,"Air: Smoke, Other (Use Comments) (AA5)",8
305,2010,summer,307.0,"Air: Smoke, Residential (AA1)",8
306,2010,summer,307.0,"Air: Smoke, Vehicular (AA4)",1
307,2010,summer,308.0,"Air: Dust, Construction/Demolition (AE4)",12
308,2010,summer,308.0,"Air: Dust, Residential (AE1)",4
309,2010,summer,308.0,"Air: Odor/Fumes, Dry Cleaners (AD1)",1
310,2010,summer,308.0,"Air: Odor/Fumes, Private Carting (AD4)",1
311,2010,summer,308.0,"Air: Odor/Fumes, Vehicle Idling (AD3)",8
312,2010,summer,308.0,Air: Other Air Problem (Use Comments) (AZZ),1
313,2010,summer,308.0,"Air: Smoke, Residential (AA1)",3
314,2010,summer,308.0,"Air: Smoke, Vehicular (AA4)",1
315,2010,summer,308.0,"Air: Soot, Other (Use Comments) (AB4)",2
316,2010,summer,309.0,"Air: Dust, Construction/Demolition (AE4)",4
317,2010,summer,309.0,"Air: Dust, Residential (AE1)",1
318,2010,summer,309.0,"Air: Odor/Fumes, Dry Cleaners (AD1)",1
319,2010,summer,309.0,"Air: Odor/Fumes, Restaurant (AD2)",2
320,2010,summer,309.0,"Air: Odor/Fumes, Vehicle Idling (AD3)",6
321,2010,summer,309.0,Air: Other Air Problem (Use Comments) (AZZ),1
322,2010,summer,309.0,"Air: Smoke, Other (Use Comments) (AA5)",1
323,2010,summer,309.0,"Air: Smoke, Residential (AA1)",10
324,2010,summer,309.0,"Air: Soot, Other (Use Comments) (AB4)",3
325,2010,summer,310.0,"Air: Dust, Construction/Demolition (AE4)",2
326,2010,summer,310.0,"Air: Dust, Residential (AE1)",6
327,2010,summer,310.0,"Air: Odor, Nail Salon (AD8)",1
328,2010,summer,310.0,"Air: Odor/Fumes, Restaurant (AD2)",5
329,2010,summer,310.0,"Air: Odor/Fumes, Vehicle Idling (AD3)",10
330,2010,summer,310.0,Air: Other Air Problem (Use Comments) (AZZ),1
331,2010,summer,310.0,"Air: Smoke, Commercial (AA2)",3
332,2010,summer,310.0,"Air: Smoke, Other (Use Comments) (AA5)",1
333,2010,summer,311.0,"Air: Dust, Commercial (AE2)",1
334,2010,summer,311.0,"Air: Dust, Construction/Demolition (AE4)",8
335,2010,summer,311.0,"Air: Dust, Residential (AE1)",4
336,2010,summer,311.0,"Air: Odor/Fumes, Private Carting (AD4)",2
337,2010,summer,311.0,"Air: Odor/Fumes, Restaurant (AD2)",1
338,2010,summer,311.0,"Air: Odor/Fumes, Vehicle Idling (AD3)",12
339,2010,summer,311.0,Air: Other Air Problem (Use Comments) (AZZ),1
340,2010,summer,311.0,"Air: Smoke, Other (Use Comments) (AA5)",1
341,2010,summer,311.0,"Air: Smoke, Residential (AA1)",2
342,2010,summer,312.0,"Air: Dust, Construction/Demolition (AE4)",5
343,2010,summer,312.0,"Air: Dust, Residential (AE1)",4
344,2010,summer,312.0,"Air: Odor/Fumes, Private Carting (AD4)",2
345,2010,summer,312.0,"Air: Odor/Fumes, Restaurant (AD2)",7
346,2010,summer,312.0,"Air: Odor/Fumes, Vehicle Idling (AD3)",47
347,2010,summer,312.0,Air: Other Air Problem (Use Comments) (AZZ),4
348,2010,summer,312.0,"Air: Smoke, Other (Use Comments) (AA5)",2
349,2010,summer,312.0,"Air: Smoke, Residential (AA1)",10
350,2010,summer,312.0,"Air: Smoke, Vehicular (AA4)",4
351,2010,summer,313.0,"Air: Dust, Commercial (AE2)",1
352,2010,summer,313.0,"Air: Dust, Construction/Demolition (AE4)",9
353,2010,summer,313.0,"Air: Dust, Residential (AE1)",2
354,2010,summer,313.0,"Air: Odor/Fumes, Private Carting (AD4)",1
355,2010,summer,313.0,"Air: Odor/Fumes, Restaurant (AD2)",6
356,2010,summer,313.0,"Air: Odor/Fumes, Vehicle Idling (AD3)",12
357,2010,summer,313.0,Air: Other Air Problem (Use Comments) (AZZ),3
358,2010,summer,313.0,"Air: Smoke, Commercial (AA2)",2
359,2010,summer,313.0,"Air: Smoke, Other (Use Comments) (AA5)",1
360,2010,summer,313.0,"Air: Smoke, Residential (AA1)",3
361,2010,summer,314.0,"Air: Dust, Construction/Demolition (AE4)",9
362,2010,summer,314.0,"Air: Dust, Residential (AE1)",2
363,2010,summer,314.0,"Air: Odor/Fumes, Dry Cleaners (AD1)",1
364,2010,summer,314.0,"Air: Odor/Fumes, Restaurant (AD2)",7
365,2010,summer,314.0,"Air: Odor/Fumes, Vehicle Idling (AD3)",11
366,2010,summer,314.0,Air: Other Air Problem (Use Comments) (AZZ),2
367,2010,summer,314.0,"Air: Smoke, Commercial (AA2)",1
368,2010,summer,314.0,"Air: Smoke, Residential (AA1)",12
369,2010,summer,315.0,"Air: Dust, Construction/Demolition (AE4)",20
370,2010,summer,315.0,"Air: Dust, Residential (AE1)",2
371,2010,summer,315.0,"Air: Odor/Fumes, Dry Cleaners (AD1)",1
372,2010,summer,315.0,"Air: Odor/Fumes, Private Carting (AD4)",1
373,2010,summer,315.0,"Air: Odor/Fumes, Restaurant (AD2)",9
374,2010,summer,315.0,"Air: Odor/Fumes, Vehicle Idling (AD3)",9
375,2010,summer,315.0,Air: Other Air Problem (Use Comments) (AZZ),4
376,2010,summer,315.0,"Air: Smoke, Other (Use Comments) (AA5)",1
377,2010,summer,315.0,"Air: Smoke, Residential (AA1)",3
378,2010,summer,316.0,"Air: Dust, Commercial (AE2)",1
379,2010,summer,316.0,"Air: Dust, Construction/Demolition (AE4)",2
380,2010,summer,316.0,"Air: Dust, Residential (AE1)",1
381,2010,summer,316.0,"Air: Odor/Fumes, Restaurant (AD2)",1
382,2010,summer,316.0,"Air: Odor/Fumes, Vehicle Idling (AD3)",2
383,2010,summer,316.0,"Air: Smoke, Residential (AA1)",1
384,2010,summer,317.0,"Air: Dust, Commercial (AE2)",1
385,2010,summer,317.0,"Air: Dust, Construction/Demolition (AE4)",5
386,2010,summer,317.0,"Air: Dust, Residential (AE1)",3
387,2010,summer,317.0,"Air: Odor/Fumes, Dry Cleaners (AD1)",1
388,2010,summer,317.0,"Air: Odor/Fumes, Private Carting (AD4)",1
