,County Code,Site Num,Parameter Code,Latitude,Longitude,Datum,Parameter Name,Sample Duration,Date Local,Units of Measure,Observation Count,Observation Percent,Arithmetic Mean,1st Max Value,1st Max Hour,AQI,Local Site Name,Address,County Name
0,5,133,44201,40.8679,-73.87809,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-01-01,Parts per million,17,100.0,0.002529,0.005,7,5,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,Bronx
1,81,124,44201,40.73614,-73.82153000000001,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-01-01,Parts per million,17,100.0,0.004471,0.011000000000000001,9,10,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
2,61,135,44201,40.819759999999995,-73.94825,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-01-01,Parts per million,17,100.0,0.003059,0.005,7,5,CCNY,160 CONVENT AVENUE,New York
3,85,67,44201,40.59664,-74.12525,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-01-01,Parts per million,17,100.0,0.029529000000000003,0.033,16,31,SUSAN WAGNER HS,"SUSAN WAGNER HS,   1200 MANOR RD, near Brielle Ave",Richmond
4,5,133,44201,40.8679,-73.87809,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-01-02,Parts per million,17,100.0,0.010824,0.022000000000000002,22,20,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,Bronx
5,85,67,44201,40.59664,-74.12525,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-01-02,Parts per million,17,100.0,0.019235,0.025,19,23,SUSAN WAGNER HS,"SUSAN WAGNER HS,   1200 MANOR RD, near Brielle Ave",Richmond
6,81,124,44201,40.73614,-73.82153000000001,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-01-02,Parts per million,17,100.0,0.010353,0.022000000000000002,22,20,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
7,61,135,44201,40.819759999999995,-73.94825,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-01-02,Parts per million,17,100.0,0.011412,0.024,23,22,CCNY,160 CONVENT AVENUE,New York
8,81,124,44201,40.73614,-73.82153000000001,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-01-03,Parts per million,17,100.0,0.015294,0.027000000000000003,8,25,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
9,5,133,44201,40.8679,-73.87809,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-01-03,Parts per million,17,100.0,0.013999999999999999,0.026000000000000002,8,24,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,Bronx
10,61,135,44201,40.819759999999995,-73.94825,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-01-03,Parts per million,17,100.0,0.014941,0.027000000000000003,7,25,CCNY,160 CONVENT AVENUE,New York
11,85,67,44201,40.59664,-74.12525,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-01-03,Parts per million,17,100.0,0.015765,0.03,9,28,SUSAN WAGNER HS,"SUSAN WAGNER HS,   1200 MANOR RD, near Brielle Ave",Richmond
12,85,67,44201,40.59664,-74.12525,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-01-04,Parts per million,17,100.0,0.006706,0.013999999999999999,8,13,SUSAN WAGNER HS,"SUSAN WAGNER HS,   1200 MANOR RD, near Brielle Ave",Richmond
13,61,135,44201,40.819759999999995,-73.94825,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-01-04,Parts per million,17,100.0,0.004412,0.009000000000000001,23,8,CCNY,160 CONVENT AVENUE,New York
14,5,133,44201,40.8679,-73.87809,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-01-04,Parts per million,17,100.0,0.004059,0.006,8,6,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,Bronx
15,81,124,44201,40.73614,-73.82153000000001,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-01-04,Parts per million,17,100.0,0.004529,0.009000000000000001,8,8,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
16,85,67,44201,40.59664,-74.12525,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-01-05,Parts per million,17,100.0,0.014353,0.027000000000000003,9,25,SUSAN WAGNER HS,"SUSAN WAGNER HS,   1200 MANOR RD, near Brielle Ave",Richmond
17,61,135,44201,40.819759999999995,-73.94825,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-01-05,Parts per million,17,100.0,0.013471,0.02,9,19,CCNY,160 CONVENT AVENUE,New York
18,81,124,44201,40.73614,-73.82153000000001,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-01-05,Parts per million,17,100.0,0.012235,0.022000000000000002,10,20,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
19,5,133,44201,40.8679,-73.87809,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-01-05,Parts per million,17,100.0,0.016,0.022000000000000002,10,20,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,Bronx
20,85,67,44201,40.59664,-74.12525,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-01-06,Parts per million,17,100.0,0.014941,0.017,23,16,SUSAN WAGNER HS,"SUSAN WAGNER HS,   1200 MANOR RD, near Brielle Ave",Richmond
21,61,135,44201,40.819759999999995,-73.94825,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-01-06,Parts per million,17,100.0,0.004412,0.008,7,7,CCNY,160 CONVENT AVENUE,New York
22,81,124,44201,40.73614,-73.82153000000001,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-01-06,Parts per million,17,100.0,0.003706,0.011000000000000001,8,10,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
23,5,133,44201,40.8679,-73.87809,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-01-06,Parts per million,17,100.0,0.003647,0.008,7,7,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,Bronx
24,81,124,44201,40.73614,-73.82153000000001,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-01-07,Parts per million,17,100.0,0.005176,0.012,7,11,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
25,85,67,44201,40.59664,-74.12525,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-01-07,Parts per million,17,100.0,0.008941,0.022000000000000002,7,20,SUSAN WAGNER HS,"SUSAN WAGNER HS,   1200 MANOR RD, near Brielle Ave",Richmond
26,61,135,44201,40.819759999999995,-73.94825,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-01-07,Parts per million,17,100.0,0.003,0.004,7,4,CCNY,160 CONVENT AVENUE,New York
27,5,133,44201,40.8679,-73.87809,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-01-07,Parts per million,17,100.0,0.003353,0.006,7,6,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,Bronx
28,81,124,44201,40.73614,-73.82153000000001,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-01-08,Parts per million,17,100.0,0.010882,0.023,23,21,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
29,61,135,44201,40.819759999999995,-73.94825,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-01-08,Parts per million,17,100.0,0.012176000000000001,0.024,23,22,CCNY,160 CONVENT AVENUE,New York
30,5,133,44201,40.8679,-73.87809,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-01-08,Parts per million,17,100.0,0.010529,0.021,23,19,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,Bronx
31,85,67,44201,40.59664,-74.12525,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-01-08,Parts per million,17,100.0,0.015,0.027000000000000003,23,25,SUSAN WAGNER HS,"SUSAN WAGNER HS,   1200 MANOR RD, near Brielle Ave",Richmond
32,5,133,44201,40.8679,-73.87809,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-01-09,Parts per million,17,100.0,0.023882,0.026000000000000002,8,24,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,Bronx
33,81,124,44201,40.73614,-73.82153000000001,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-01-09,Parts per million,17,100.0,0.026529,0.028999999999999998,8,27,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
34,61,135,44201,40.819759999999995,-73.94825,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-01-09,Parts per million,17,100.0,0.027000000000000003,0.028999999999999998,9,27,CCNY,160 CONVENT AVENUE,New York
35,85,67,44201,40.59664,-74.12525,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-01-09,Parts per million,17,100.0,0.031941000000000004,0.033,8,31,SUSAN WAGNER HS,"SUSAN WAGNER HS,   1200 MANOR RD, near Brielle Ave",Richmond
36,81,124,44201,40.73614,-73.82153000000001,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-01-10,Parts per million,17,100.0,0.013175999999999998,0.024,7,22,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
37,61,135,44201,40.819759999999995,-73.94825,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-01-10,Parts per million,17,100.0,0.015706,0.025,7,23,CCNY,160 CONVENT AVENUE,New York
38,5,133,44201,40.8679,-73.87809,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-01-10,Parts per million,17,100.0,0.016647,0.026000000000000002,7,24,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,Bronx
39,85,67,44201,40.59664,-74.12525,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-01-10,Parts per million,17,100.0,0.016765000000000002,0.027000000000000003,7,25,SUSAN WAGNER HS,"SUSAN WAGNER HS,   1200 MANOR RD, near Brielle Ave",Richmond
40,5,133,44201,40.8679,-73.87809,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-01-11,Parts per million,17,100.0,0.011176,0.013999999999999999,7,13,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,Bronx
41,85,67,44201,40.59664,-74.12525,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-01-11,Parts per million,17,100.0,0.005176,0.006999999999999999,9,6,SUSAN WAGNER HS,"SUSAN WAGNER HS,   1200 MANOR RD, near Brielle Ave",Richmond
42,81,124,44201,40.73614,-73.82153000000001,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-01-11,Parts per million,17,100.0,0.007412,0.018000000000000002,7,17,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
43,61,135,44201,40.819759999999995,-73.94825,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-01-11,Parts per million,17,100.0,0.006706,0.011000000000000001,7,10,CCNY,160 CONVENT AVENUE,New York
44,85,67,44201,40.59664,-74.12525,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-01-12,Parts per million,17,100.0,0.025529,0.03,19,28,SUSAN WAGNER HS,"SUSAN WAGNER HS,   1200 MANOR RD, near Brielle Ave",Richmond
45,81,124,44201,40.73614,-73.82153000000001,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-01-12,Parts per million,17,100.0,0.020588,0.026000000000000002,21,24,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
46,5,133,44201,40.8679,-73.87809,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-01-12,Parts per million,17,100.0,0.019059,0.025,21,23,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,Bronx
47,61,135,44201,40.819759999999995,-73.94825,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-01-12,Parts per million,17,100.0,0.022000000000000002,0.027000000000000003,20,25,CCNY,160 CONVENT AVENUE,New York
48,85,67,44201,40.59664,-74.12525,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-01-13,Parts per million,17,100.0,0.022000000000000002,0.028999999999999998,9,27,SUSAN WAGNER HS,"SUSAN WAGNER HS,   1200 MANOR RD, near Brielle Ave",Richmond
49,81,124,44201,40.73614,-73.82153000000001,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-01-13,Parts per million,17,100.0,0.019412000000000002,0.025,8,23,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
50,5,133,44201,40.8679,-73.87809,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-01-13,Parts per million,17,100.0,0.020529,0.025,8,23,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,Bronx
51,61,135,44201,40.819759999999995,-73.94825,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-01-13,Parts per million,17,100.0,0.018706,0.026000000000000002,8,24,CCNY,160 CONVENT AVENUE,New York
52,81,124,44201,40.73614,-73.82153000000001,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-01-14,Parts per million,17,100.0,0.011412,0.02,9,19,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
53,5,133,44201,40.8679,-73.87809,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-01-14,Parts per million,17,100.0,0.011824,0.022000000000000002,9,20,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,Bronx
54,61,135,44201,40.819759999999995,-73.94825,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-01-14,Parts per million,17,100.0,0.013235,0.022000000000000002,9,20,CCNY,160 CONVENT AVENUE,New York
55,85,67,44201,40.59664,-74.12525,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-01-14,Parts per million,17,100.0,0.015175999999999999,0.026000000000000002,11,24,SUSAN WAGNER HS,"SUSAN WAGNER HS,   1200 MANOR RD, near Brielle Ave",Richmond
56,5,133,44201,40.8679,-73.87809,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-01-15,Parts per million,17,100.0,0.009235,0.016,9,15,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,Bronx
57,81,124,44201,40.73614,-73.82153000000001,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-01-15,Parts per million,17,100.0,0.013765000000000001,0.025,10,23,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
58,61,135,44201,40.819759999999995,-73.94825,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-01-15,Parts per million,17,100.0,0.008471,0.013000000000000001,23,12,CCNY,160 CONVENT AVENUE,New York
59,85,67,44201,40.59664,-74.12525,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-01-15,Parts per million,17,100.0,0.021588,0.03,12,28,SUSAN WAGNER HS,"SUSAN WAGNER HS,   1200 MANOR RD, near Brielle Ave",Richmond
60,5,133,44201,40.8679,-73.87809,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-01-16,Parts per million,17,100.0,0.025118,0.028999999999999998,22,27,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,Bronx
61,61,135,44201,40.819759999999995,-73.94825,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-01-16,Parts per million,17,100.0,0.022765,0.028999999999999998,7,27,CCNY,160 CONVENT AVENUE,New York
62,81,124,44201,40.73614,-73.82153000000001,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-01-16,Parts per million,17,100.0,0.026412,0.031,8,29,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
63,85,67,44201,40.59664,-74.12525,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-01-16,Parts per million,17,100.0,0.025,0.034,9,31,SUSAN WAGNER HS,"SUSAN WAGNER HS,   1200 MANOR RD, near Brielle Ave",Richmond
64,81,124,44201,40.73614,-73.82153000000001,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-01-17,Parts per million,17,100.0,0.021,0.028999999999999998,8,27,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
65,85,67,44201,40.59664,-74.12525,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-01-17,Parts per million,17,100.0,0.014706,0.017,16,16,SUSAN WAGNER HS,"SUSAN WAGNER HS,   1200 MANOR RD, near Brielle Ave",Richmond
66,5,133,44201,40.8679,-73.87809,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-01-17,Parts per million,17,100.0,0.021529,0.027000000000000003,7,25,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,Bronx
67,61,135,44201,40.819759999999995,-73.94825,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-01-17,Parts per million,17,100.0,0.013294,0.023,7,21,CCNY,160 CONVENT AVENUE,New York
68,61,135,44201,40.819759999999995,-73.94825,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-01-18,Parts per million,17,100.0,0.007059,0.009000000000000001,7,8,CCNY,160 CONVENT AVENUE,New York
69,85,67,44201,40.59664,-74.12525,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-01-18,Parts per million,17,100.0,0.004529,0.009000000000000001,22,8,SUSAN WAGNER HS,"SUSAN WAGNER HS,   1200 MANOR RD, near Brielle Ave",Richmond
70,81,124,44201,40.73614,-73.82153000000001,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-01-18,Parts per million,17,100.0,0.010765,0.02,10,19,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
71,5,133,44201,40.8679,-73.87809,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-01-18,Parts per million,17,100.0,0.013765000000000001,0.023,9,21,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,Bronx
72,5,133,44201,40.8679,-73.87809,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-01-19,Parts per million,17,100.0,0.007529000000000001,0.015,21,14,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,Bronx
73,81,124,44201,40.73614,-73.82153000000001,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-01-19,Parts per million,17,100.0,0.007234999999999999,0.013000000000000001,21,12,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
74,85,67,44201,40.59664,-74.12525,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-01-19,Parts per million,17,100.0,0.013294,0.018000000000000002,20,17,SUSAN WAGNER HS,"SUSAN WAGNER HS,   1200 MANOR RD, near Brielle Ave",Richmond
75,61,135,44201,40.819759999999995,-73.94825,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-01-19,Parts per million,17,100.0,0.009235,0.015,20,14,CCNY,160 CONVENT AVENUE,New York
76,61,135,44201,40.819759999999995,-73.94825,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-01-20,Parts per million,17,100.0,0.011353,0.023,9,21,CCNY,160 CONVENT AVENUE,New York
77,85,67,44201,40.59664,-74.12525,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-01-20,Parts per million,17,100.0,0.021,0.028999999999999998,9,27,SUSAN WAGNER HS,"SUSAN WAGNER HS,   1200 MANOR RD, near Brielle Ave",Richmond
78,81,124,44201,40.73614,-73.82153000000001,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-01-20,Parts per million,17,100.0,0.010235,0.022000000000000002,8,20,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
79,5,133,44201,40.8679,-73.87809,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-01-20,Parts per million,17,100.0,0.013999999999999999,0.024,9,22,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,Bronx
80,85,67,44201,40.59664,-74.12525,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-01-21,Parts per million,17,100.0,0.028765,0.032,11,30,SUSAN WAGNER HS,"SUSAN WAGNER HS,   1200 MANOR RD, near Brielle Ave",Richmond
81,81,124,44201,40.73614,-73.82153000000001,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-01-21,Parts per million,17,100.0,0.022059,0.024,9,22,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
82,5,133,44201,40.8679,-73.87809,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-01-21,Parts per million,17,100.0,0.019588,0.022000000000000002,9,20,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,Bronx
83,61,135,44201,40.819759999999995,-73.94825,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-01-21,Parts per million,17,100.0,0.022941,0.025,10,23,CCNY,160 CONVENT AVENUE,New York
84,5,133,44201,40.8679,-73.87809,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-01-22,Parts per million,17,100.0,0.011765000000000001,0.024,9,22,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,Bronx
85,61,135,44201,40.819759999999995,-73.94825,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-01-22,Parts per million,17,100.0,0.013765000000000001,0.023,8,21,CCNY,160 CONVENT AVENUE,New York
86,85,67,44201,40.59664,-74.12525,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-01-22,Parts per million,17,100.0,0.015588,0.025,8,23,SUSAN WAGNER HS,"SUSAN WAGNER HS,   1200 MANOR RD, near Brielle Ave",Richmond
87,81,124,44201,40.73614,-73.82153000000001,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-01-22,Parts per million,17,100.0,0.007882,0.019,8,18,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
88,5,133,44201,40.8679,-73.87809,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-01-23,Parts per million,17,100.0,0.023176,0.026000000000000002,9,24,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,Bronx
89,61,135,44201,40.819759999999995,-73.94825,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-01-23,Parts per million,17,100.0,0.019118,0.022000000000000002,9,20,CCNY,160 CONVENT AVENUE,New York
90,85,67,44201,40.59664,-74.12525,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-01-23,Parts per million,17,100.0,0.026235,0.033,11,31,SUSAN WAGNER HS,"SUSAN WAGNER HS,   1200 MANOR RD, near Brielle Ave",Richmond
91,81,124,44201,40.73614,-73.82153000000001,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-01-23,Parts per million,17,100.0,0.023294,0.027999999999999997,10,26,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
92,81,124,44201,40.73614,-73.82153000000001,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-01-24,Parts per million,17,100.0,0.006235,0.012,7,11,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
93,5,133,44201,40.8679,-73.87809,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-01-24,Parts per million,17,100.0,0.005118,0.013999999999999999,7,13,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,Bronx
94,85,67,44201,40.59664,-74.12525,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-01-24,Parts per million,17,100.0,0.020588,0.023,21,21,SUSAN WAGNER HS,"SUSAN WAGNER HS,   1200 MANOR RD, near Brielle Ave",Richmond
95,61,135,44201,40.819759999999995,-73.94825,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-01-24,Parts per million,17,100.0,0.006353,0.016,7,15,CCNY,160 CONVENT AVENUE,New York
96,85,67,44201,40.59664,-74.12525,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-01-25,Parts per million,17,100.0,0.005471,0.013999999999999999,7,13,SUSAN WAGNER HS,"SUSAN WAGNER HS,   1200 MANOR RD, near Brielle Ave",Richmond
97,5,133,44201,40.8679,-73.87809,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-01-25,Parts per million,17,100.0,0.002647,0.004,7,4,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,Bronx
98,81,124,44201,40.73614,-73.82153000000001,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-01-25,Parts per million,17,100.0,0.001529,0.004,7,4,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
99,61,135,44201,40.819759999999995,-73.94825,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-01-25,Parts per million,17,100.0,0.003059,0.005,8,5,CCNY,160 CONVENT AVENUE,New York
100,81,124,44201,40.73614,-73.82153000000001,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-01-26,Parts per million,17,100.0,0.009000000000000001,0.012,16,11,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
101,5,133,44201,40.8679,-73.87809,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-01-26,Parts per million,17,100.0,0.009588,0.013000000000000001,20,12,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,Bronx
102,85,67,44201,40.59664,-74.12525,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-01-26,Parts per million,17,100.0,0.009294,0.013000000000000001,19,12,SUSAN WAGNER HS,"SUSAN WAGNER HS,   1200 MANOR RD, near Brielle Ave",Richmond
103,61,135,44201,40.819759999999995,-73.94825,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-01-26,Parts per million,17,100.0,0.007706,0.013000000000000001,20,12,CCNY,160 CONVENT AVENUE,New York
104,85,67,44201,40.59664,-74.12525,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-01-27,Parts per million,17,100.0,0.015588,0.028999999999999998,8,27,SUSAN WAGNER HS,"SUSAN WAGNER HS,   1200 MANOR RD, near Brielle Ave",Richmond
105,81,124,44201,40.73614,-73.82153000000001,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-01-27,Parts per million,17,100.0,0.01,0.025,9,23,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
106,5,133,44201,40.8679,-73.87809,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-01-27,Parts per million,17,100.0,0.009294,0.021,8,19,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,Bronx
107,61,135,44201,40.819759999999995,-73.94825,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,2011-01-27,Parts per million,17,100.0,0.010118,0.023,8,21,CCNY,160 CONVENT AVENUE,New York
