,index,County Code,Site Num,Parameter Code,Latitude,Longitude,Datum,Parameter Name,Sample Duration,Date Local,Units of Measure,Observation Count,Observation Percent,Arithmetic Mean,1st Max Value,1st Max Hour,AQI,Local Site Name,Address,County Name
1486,1078328,81,124,42401,40.73614,-73.82153000000001,WGS84,Sulfur dioxide,3-HR BLK AVG,2012-01-08,Parts per billion,8,100.0,1.8375,3.1,8,,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
1487,1077963,81,124,42401,40.73614,-73.82153000000001,WGS84,Sulfur dioxide,1 HOUR,2012-01-08,Parts per billion,24,100.0,1.8625,4.2,7,6.0,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
1488,1065843,5,133,42401,40.8679,-73.87809,WGS84,Sulfur dioxide,1 HOUR,2012-01-08,Parts per billion,24,100.0,6.858333,18.6,6,26.0,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,Bronx
1489,1066209,5,133,42401,40.8679,-73.87809,WGS84,Sulfur dioxide,3-HR BLK AVG,2012-01-08,Parts per billion,8,100.0,6.825,15.0,8,,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,Bronx
1490,1078329,81,124,42401,40.73614,-73.82153000000001,WGS84,Sulfur dioxide,3-HR BLK AVG,2012-01-09,Parts per billion,8,100.0,4.0375000000000005,6.8,11,,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
1491,1077964,81,124,42401,40.73614,-73.82153000000001,WGS84,Sulfur dioxide,1 HOUR,2012-01-09,Parts per billion,24,100.0,4.0625,8.9,11,11.0,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
1492,1065844,5,133,42401,40.8679,-73.87809,WGS84,Sulfur dioxide,1 HOUR,2012-01-09,Parts per billion,24,100.0,7.5625,22.7,11,31.0,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,Bronx
1493,1066210,5,133,42401,40.8679,-73.87809,WGS84,Sulfur dioxide,3-HR BLK AVG,2012-01-09,Parts per billion,8,100.0,7.55,15.7,11,,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,Bronx
1494,1078330,81,124,42401,40.73614,-73.82153000000001,WGS84,Sulfur dioxide,3-HR BLK AVG,2012-01-10,Parts per billion,6,75.0,3.7,4.9,5,,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
1495,1065845,5,133,42401,40.8679,-73.87809,WGS84,Sulfur dioxide,1 HOUR,2012-01-10,Parts per billion,24,100.0,9.45,13.7,6,19.0,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,Bronx
1496,1066211,5,133,42401,40.8679,-73.87809,WGS84,Sulfur dioxide,3-HR BLK AVG,2012-01-10,Parts per billion,8,100.0,9.4125,12.4,8,,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,Bronx
1497,1077965,81,124,42401,40.73614,-73.82153000000001,WGS84,Sulfur dioxide,1 HOUR,2012-01-10,Parts per billion,22,92.0,4.390909,10.2,6,14.0,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
1498,1078331,81,124,42401,40.73614,-73.82153000000001,WGS84,Sulfur dioxide,3-HR BLK AVG,2012-01-11,Parts per billion,8,100.0,5.6875,15.3,8,,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
1499,1066212,5,133,42401,40.8679,-73.87809,WGS84,Sulfur dioxide,3-HR BLK AVG,2012-01-11,Parts per billion,8,100.0,9.9,25.7,8,,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,Bronx
1500,1065846,5,133,42401,40.8679,-73.87809,WGS84,Sulfur dioxide,1 HOUR,2012-01-11,Parts per billion,24,100.0,9.925,29.7,6,41.0,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,Bronx
1501,1077966,81,124,42401,40.73614,-73.82153000000001,WGS84,Sulfur dioxide,1 HOUR,2012-01-11,Parts per billion,24,100.0,5.729167,17.2,9,24.0,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
1502,1066213,5,133,42401,40.8679,-73.87809,WGS84,Sulfur dioxide,3-HR BLK AVG,2012-01-12,Parts per billion,8,100.0,2.625,5.4,17,,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,Bronx
1503,1078332,81,124,42401,40.73614,-73.82153000000001,WGS84,Sulfur dioxide,3-HR BLK AVG,2012-01-12,Parts per billion,8,100.0,0.625,2.3000000000000003,23,,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
1504,1077967,81,124,42401,40.73614,-73.82153000000001,WGS84,Sulfur dioxide,1 HOUR,2012-01-12,Parts per billion,24,100.0,0.6375000000000001,2.9,20,3.0,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
1505,1065847,5,133,42401,40.8679,-73.87809,WGS84,Sulfur dioxide,1 HOUR,2012-01-12,Parts per billion,24,100.0,2.654167,6.1000000000000005,13,9.0,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,Bronx
1506,1066214,5,133,42401,40.8679,-73.87809,WGS84,Sulfur dioxide,3-HR BLK AVG,2012-01-13,Parts per billion,8,100.0,4.9875,8.9,23,,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,Bronx
1507,1078333,81,124,42401,40.73614,-73.82153000000001,WGS84,Sulfur dioxide,3-HR BLK AVG,2012-01-13,Parts per billion,8,100.0,1.8375,3.1,23,,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
1508,1077968,81,124,42401,40.73614,-73.82153000000001,WGS84,Sulfur dioxide,1 HOUR,2012-01-13,Parts per billion,24,100.0,1.8916669999999998,3.9,23,4.0,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
1509,1065848,5,133,42401,40.8679,-73.87809,WGS84,Sulfur dioxide,1 HOUR,2012-01-13,Parts per billion,24,100.0,5.008333,9.3,21,13.0,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,Bronx
1510,1066215,5,133,42401,40.8679,-73.87809,WGS84,Sulfur dioxide,3-HR BLK AVG,2012-01-14,Parts per billion,8,100.0,8.2375,10.5,8,,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,Bronx
1511,1078334,81,124,42401,40.73614,-73.82153000000001,WGS84,Sulfur dioxide,3-HR BLK AVG,2012-01-14,Parts per billion,8,100.0,2.85,3.8,2,,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
1512,1077969,81,124,42401,40.73614,-73.82153000000001,WGS84,Sulfur dioxide,1 HOUR,2012-01-14,Parts per billion,24,100.0,2.8875,4.0,0,6.0,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
1513,1065849,5,133,42401,40.8679,-73.87809,WGS84,Sulfur dioxide,1 HOUR,2012-01-14,Parts per billion,24,100.0,8.2875,11.8,6,16.0,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,Bronx
1514,1065850,5,133,42401,40.8679,-73.87809,WGS84,Sulfur dioxide,1 HOUR,2012-01-15,Parts per billion,24,100.0,5.433333,7.3,6,10.0,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,Bronx
1515,1066216,5,133,42401,40.8679,-73.87809,WGS84,Sulfur dioxide,3-HR BLK AVG,2012-01-15,Parts per billion,8,100.0,5.4,6.4,20,,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,Bronx
1516,1077970,81,124,42401,40.73614,-73.82153000000001,WGS84,Sulfur dioxide,1 HOUR,2012-01-15,Parts per billion,24,100.0,3.154167,6.4,23,9.0,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
1517,1078335,81,124,42401,40.73614,-73.82153000000001,WGS84,Sulfur dioxide,3-HR BLK AVG,2012-01-15,Parts per billion,8,100.0,3.125,4.8,23,,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
1518,1078336,81,124,42401,40.73614,-73.82153000000001,WGS84,Sulfur dioxide,3-HR BLK AVG,2012-01-16,Parts per billion,8,100.0,4.8500000000000005,10.8,8,,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
1519,1065851,5,133,42401,40.8679,-73.87809,WGS84,Sulfur dioxide,1 HOUR,2012-01-16,Parts per billion,24,100.0,7.5875,16.6,9,23.0,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,Bronx
1520,1077971,81,124,42401,40.73614,-73.82153000000001,WGS84,Sulfur dioxide,1 HOUR,2012-01-16,Parts per billion,24,100.0,4.875,11.9,7,16.0,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
1521,1066217,5,133,42401,40.8679,-73.87809,WGS84,Sulfur dioxide,3-HR BLK AVG,2012-01-16,Parts per billion,8,100.0,7.5625,14.3,11,,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,Bronx
1522,1077972,81,124,42401,40.73614,-73.82153000000001,WGS84,Sulfur dioxide,1 HOUR,2012-01-17,Parts per billion,24,100.0,3.916667,7.3,8,10.0,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
1523,1065852,5,133,42401,40.8679,-73.87809,WGS84,Sulfur dioxide,1 HOUR,2012-01-17,Parts per billion,24,100.0,9.579167,14.9,8,20.0,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,Bronx
1524,1078337,81,124,42401,40.73614,-73.82153000000001,WGS84,Sulfur dioxide,3-HR BLK AVG,2012-01-17,Parts per billion,8,100.0,3.875,7.0,8,,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
1525,1066218,5,133,42401,40.8679,-73.87809,WGS84,Sulfur dioxide,3-HR BLK AVG,2012-01-17,Parts per billion,8,100.0,9.5375,14.6,8,,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,Bronx
1526,1078338,81,124,42401,40.73614,-73.82153000000001,WGS84,Sulfur dioxide,3-HR BLK AVG,2012-01-18,Parts per billion,8,100.0,2.375,3.7,23,,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
1527,1065853,5,133,42401,40.8679,-73.87809,WGS84,Sulfur dioxide,1 HOUR,2012-01-18,Parts per billion,24,100.0,5.233333,8.9,5,11.0,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,Bronx
1528,1077973,81,124,42401,40.73614,-73.82153000000001,WGS84,Sulfur dioxide,1 HOUR,2012-01-18,Parts per billion,24,100.0,2.404167,4.4,22,6.0,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
1529,1066219,5,133,42401,40.8679,-73.87809,WGS84,Sulfur dioxide,3-HR BLK AVG,2012-01-18,Parts per billion,8,100.0,5.2,7.3,8,,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,Bronx
1530,1065854,5,133,42401,40.8679,-73.87809,WGS84,Sulfur dioxide,1 HOUR,2012-01-19,Parts per billion,24,100.0,4.9,8.1,18,11.0,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,Bronx
1531,1077974,81,124,42401,40.73614,-73.82153000000001,WGS84,Sulfur dioxide,1 HOUR,2012-01-19,Parts per billion,24,100.0,2.1166669999999996,4.0,4,6.0,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
1532,1066220,5,133,42401,40.8679,-73.87809,WGS84,Sulfur dioxide,3-HR BLK AVG,2012-01-19,Parts per billion,8,100.0,4.875,7.0,8,,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,Bronx
1533,1078339,81,124,42401,40.73614,-73.82153000000001,WGS84,Sulfur dioxide,3-HR BLK AVG,2012-01-19,Parts per billion,8,100.0,2.075,2.9,5,,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
1534,1078340,81,124,42401,40.73614,-73.82153000000001,WGS84,Sulfur dioxide,3-HR BLK AVG,2012-01-20,Parts per billion,6,75.0,3.266667,5.0,8,,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
1535,1066221,5,133,42401,40.8679,-73.87809,WGS84,Sulfur dioxide,3-HR BLK AVG,2012-01-20,Parts per billion,8,100.0,6.2125,10.9,5,,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,Bronx
1536,1077975,81,124,42401,40.73614,-73.82153000000001,WGS84,Sulfur dioxide,1 HOUR,2012-01-20,Parts per billion,21,88.0,3.204762,7.9,7,10.0,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
1537,1065855,5,133,42401,40.8679,-73.87809,WGS84,Sulfur dioxide,1 HOUR,2012-01-20,Parts per billion,24,100.0,6.233333,13.2,5,19.0,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,Bronx
1538,1078341,81,124,42401,40.73614,-73.82153000000001,WGS84,Sulfur dioxide,3-HR BLK AVG,2012-01-21,Parts per billion,8,100.0,2.25,4.9,23,,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
1539,1077976,81,124,42401,40.73614,-73.82153000000001,WGS84,Sulfur dioxide,1 HOUR,2012-01-21,Parts per billion,24,100.0,2.2833330000000003,5.2,22,7.0,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
1540,1066222,5,133,42401,40.8679,-73.87809,WGS84,Sulfur dioxide,3-HR BLK AVG,2012-01-21,Parts per billion,8,100.0,6.5625,9.2,14,,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,Bronx
1541,1065856,5,133,42401,40.8679,-73.87809,WGS84,Sulfur dioxide,1 HOUR,2012-01-21,Parts per billion,24,100.0,6.6000000000000005,10.4,21,14.0,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,Bronx
1542,1065857,5,133,42401,40.8679,-73.87809,WGS84,Sulfur dioxide,1 HOUR,2012-01-22,Parts per billion,24,100.0,6.816667,16.2,6,23.0,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,Bronx
1543,1066223,5,133,42401,40.8679,-73.87809,WGS84,Sulfur dioxide,3-HR BLK AVG,2012-01-22,Parts per billion,8,100.0,6.7875000000000005,15.1,8,,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,Bronx
1544,1077977,81,124,42401,40.73614,-73.82153000000001,WGS84,Sulfur dioxide,1 HOUR,2012-01-22,Parts per billion,24,100.0,2.2,4.9,7,6.0,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
1545,1078342,81,124,42401,40.73614,-73.82153000000001,WGS84,Sulfur dioxide,3-HR BLK AVG,2012-01-22,Parts per billion,8,100.0,2.1625,3.2,8,,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
1546,1077978,81,124,42401,40.73614,-73.82153000000001,WGS84,Sulfur dioxide,1 HOUR,2012-01-23,Parts per billion,24,100.0,2.654167,5.4,10,7.0,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
1547,1078343,81,124,42401,40.73614,-73.82153000000001,WGS84,Sulfur dioxide,3-HR BLK AVG,2012-01-23,Parts per billion,8,100.0,2.625,4.3,11,,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
1548,1065858,5,133,42401,40.8679,-73.87809,WGS84,Sulfur dioxide,1 HOUR,2012-01-23,Parts per billion,24,100.0,4.366667,8.3,8,11.0,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,Bronx
1549,1066224,5,133,42401,40.8679,-73.87809,WGS84,Sulfur dioxide,3-HR BLK AVG,2012-01-23,Parts per billion,8,100.0,4.3375,7.5,8,,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,Bronx
1550,1066225,5,133,42401,40.8679,-73.87809,WGS84,Sulfur dioxide,3-HR BLK AVG,2012-01-24,Parts per billion,8,100.0,8.525,13.7,8,,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,Bronx
1551,1065859,5,133,42401,40.8679,-73.87809,WGS84,Sulfur dioxide,1 HOUR,2012-01-24,Parts per billion,24,100.0,8.55,16.0,6,23.0,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,Bronx
1552,1078344,81,124,42401,40.73614,-73.82153000000001,WGS84,Sulfur dioxide,3-HR BLK AVG,2012-01-24,Parts per billion,8,100.0,3.1875,8.6,8,,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
1553,1077979,81,124,42401,40.73614,-73.82153000000001,WGS84,Sulfur dioxide,1 HOUR,2012-01-24,Parts per billion,24,100.0,3.233333,10.7,7,14.0,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
1554,1078345,81,124,42401,40.73614,-73.82153000000001,WGS84,Sulfur dioxide,3-HR BLK AVG,2012-01-25,Parts per billion,8,100.0,2.275,4.0,20,,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
1555,1065860,5,133,42401,40.8679,-73.87809,WGS84,Sulfur dioxide,1 HOUR,2012-01-25,Parts per billion,24,100.0,5.495833,11.6,5,16.0,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,Bronx
1556,1066226,5,133,42401,40.8679,-73.87809,WGS84,Sulfur dioxide,3-HR BLK AVG,2012-01-25,Parts per billion,8,100.0,5.4625,7.8,8,,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,Bronx
1557,1077980,81,124,42401,40.73614,-73.82153000000001,WGS84,Sulfur dioxide,1 HOUR,2012-01-25,Parts per billion,24,100.0,2.316667,4.9,19,6.0,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
1558,1078346,81,124,42401,40.73614,-73.82153000000001,WGS84,Sulfur dioxide,3-HR BLK AVG,2012-01-26,Parts per billion,7,88.0,3.0142860000000002,5.2,8,,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
1559,1077981,81,124,42401,40.73614,-73.82153000000001,WGS84,Sulfur dioxide,1 HOUR,2012-01-26,Parts per billion,22,92.0,2.963636,6.1000000000000005,7,9.0,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
1560,1066227,5,133,42401,40.8679,-73.87809,WGS84,Sulfur dioxide,3-HR BLK AVG,2012-01-26,Parts per billion,8,100.0,5.9375,12.5,8,,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,Bronx
1561,1065861,5,133,42401,40.8679,-73.87809,WGS84,Sulfur dioxide,1 HOUR,2012-01-26,Parts per billion,24,100.0,5.9625,13.4,7,19.0,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,Bronx
1562,1065862,5,133,42401,40.8679,-73.87809,WGS84,Sulfur dioxide,1 HOUR,2012-01-27,Parts per billion,24,100.0,5.075,13.7,13,19.0,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,Bronx
1563,1077982,81,124,42401,40.73614,-73.82153000000001,WGS84,Sulfur dioxide,1 HOUR,2012-01-27,Parts per billion,24,100.0,1.620833,5.4,4,7.0,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
1564,1066228,5,133,42401,40.8679,-73.87809,WGS84,Sulfur dioxide,3-HR BLK AVG,2012-01-27,Parts per billion,8,100.0,5.0375000000000005,8.8,14,,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,Bronx
1565,1078347,81,124,42401,40.73614,-73.82153000000001,WGS84,Sulfur dioxide,3-HR BLK AVG,2012-01-27,Parts per billion,8,100.0,1.5875,3.9,5,,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
1566,1066229,5,133,42401,40.8679,-73.87809,WGS84,Sulfur dioxide,3-HR BLK AVG,2012-01-28,Parts per billion,8,100.0,6.025,12.2,8,,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,Bronx
1567,1077983,81,124,42401,40.73614,-73.82153000000001,WGS84,Sulfur dioxide,1 HOUR,2012-01-28,Parts per billion,24,100.0,1.8416669999999997,4.2,10,6.0,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
1568,1065863,5,133,42401,40.8679,-73.87809,WGS84,Sulfur dioxide,1 HOUR,2012-01-28,Parts per billion,24,100.0,6.054167,14.1,6,20.0,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,Bronx
1569,1078348,81,124,42401,40.73614,-73.82153000000001,WGS84,Sulfur dioxide,3-HR BLK AVG,2012-01-28,Parts per billion,8,100.0,1.825,3.5,11,,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
1570,1066230,5,133,42401,40.8679,-73.87809,WGS84,Sulfur dioxide,3-HR BLK AVG,2012-01-29,Parts per billion,8,100.0,6.525,11.1,8,,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,Bronx
1571,1077984,81,124,42401,40.73614,-73.82153000000001,WGS84,Sulfur dioxide,1 HOUR,2012-01-29,Parts per billion,24,100.0,2.3208330000000004,4.1,18,6.0,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
1572,1065864,5,133,42401,40.8679,-73.87809,WGS84,Sulfur dioxide,1 HOUR,2012-01-29,Parts per billion,24,100.0,6.545833,13.2,6,19.0,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,Bronx
1573,1078349,81,124,42401,40.73614,-73.82153000000001,WGS84,Sulfur dioxide,3-HR BLK AVG,2012-01-29,Parts per billion,8,100.0,2.3000000000000003,3.8,20,,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
1574,1077985,81,124,42401,40.73614,-73.82153000000001,WGS84,Sulfur dioxide,1 HOUR,2012-01-30,Parts per billion,24,100.0,2.3875,6.5,21,9.0,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
1575,1066231,5,133,42401,40.8679,-73.87809,WGS84,Sulfur dioxide,3-HR BLK AVG,2012-01-30,Parts per billion,8,100.0,6.987500000000002,9.9,20,,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,Bronx
1576,1065865,5,133,42401,40.8679,-73.87809,WGS84,Sulfur dioxide,1 HOUR,2012-01-30,Parts per billion,24,100.0,7.025,11.0,18,16.0,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,Bronx
1577,1078350,81,124,42401,40.73614,-73.82153000000001,WGS84,Sulfur dioxide,3-HR BLK AVG,2012-01-30,Parts per billion,8,100.0,2.3625000000000003,5.0,23,,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
1578,1077986,81,124,42401,40.73614,-73.82153000000001,WGS84,Sulfur dioxide,1 HOUR,2012-01-31,Parts per billion,18,75.0,4.65,11.1,6,16.0,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
1579,1078351,81,124,42401,40.73614,-73.82153000000001,WGS84,Sulfur dioxide,3-HR BLK AVG,2012-01-31,Parts per billion,6,75.0,4.616667,10.0,8,,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
1580,1065866,5,133,42401,40.8679,-73.87809,WGS84,Sulfur dioxide,1 HOUR,2012-01-31,Parts per billion,24,100.0,7.5125,12.1,6,17.0,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,Bronx
1581,1066232,5,133,42401,40.8679,-73.87809,WGS84,Sulfur dioxide,3-HR BLK AVG,2012-01-31,Parts per billion,8,100.0,7.475,11.3,8,,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,Bronx
1582,1065867,5,133,42401,40.8679,-73.87809,WGS84,Sulfur dioxide,1 HOUR,2012-02-01,Parts per billion,24,100.0,6.183332999999998,12.5,6,17.0,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,Bronx
1583,1078352,81,124,42401,40.73614,-73.82153000000001,WGS84,Sulfur dioxide,3-HR BLK AVG,2012-02-01,Parts per billion,8,100.0,3.25,8.3,8,,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
1584,1066233,5,133,42401,40.8679,-73.87809,WGS84,Sulfur dioxide,3-HR BLK AVG,2012-02-01,Parts per billion,8,100.0,6.1375,10.6,8,,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,Bronx
1585,1077987,81,124,42401,40.73614,-73.82153000000001,WGS84,Sulfur dioxide,1 HOUR,2012-02-01,Parts per billion,24,100.0,3.304167,9.8,6,13.0,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
1586,1077988,81,124,42401,40.73614,-73.82153000000001,WGS84,Sulfur dioxide,1 HOUR,2012-02-02,Parts per billion,23,96.0,2.5652169999999996,5.6000000000000005,18,7.0,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
1587,1065868,5,133,42401,40.8679,-73.87809,WGS84,Sulfur dioxide,1 HOUR,2012-02-02,Parts per billion,24,100.0,4.716667,9.0,5,13.0,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,Bronx
1588,1078353,81,124,42401,40.73614,-73.82153000000001,WGS84,Sulfur dioxide,3-HR BLK AVG,2012-02-02,Parts per billion,7,88.0,2.628571,4.8,20,,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
1589,1066234,5,133,42401,40.8679,-73.87809,WGS84,Sulfur dioxide,3-HR BLK AVG,2012-02-02,Parts per billion,8,100.0,4.675,6.8,8,,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,Bronx
1590,1066235,5,133,42401,40.8679,-73.87809,WGS84,Sulfur dioxide,3-HR BLK AVG,2012-02-03,Parts per billion,8,100.0,5.9375,10.8,23,,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,Bronx
