,County Code,Site Num,Parameter Code,Latitude,Longitude,Datum,Parameter Name,Sample Duration,Date Local,Units of Measure,Observation Count,Observation Percent,Arithmetic Mean,1st Max Value,1st Max Hour,AQI,Local Site Name,Address,County Name
2813,5,133,88101,40.8679,-73.87809,WGS84,PM2.5 - Local Conditions,24 HOUR,2013-03-26,Micrograms/cubic meter (LC),1,100.0,6.5,6.5,0,27.0,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,Bronx
2814,61,128,88101,40.73,-73.984,WGS84,PM2.5 - Local Conditions,24 HOUR,2013-03-26,Micrograms/cubic meter (LC),1,100.0,6.3,6.3,0,26.0,PS 19,PS 19    185 1ST AVENUE,New York
2815,85,55,88101,40.633070000000004,-74.13719,WGS84,PM2.5 - Local Conditions,24 HOUR,2013-03-26,Micrograms/cubic meter (LC),1,100.0,4.6,4.6,0,19.0,RICHMOND POST OFFICE,"POST OFFICE, 364 PORT RICHMOND AVE.",Richmond
2816,5,110,88101,40.816,-73.902,WGS84,PM2.5 - Local Conditions,24 HOUR,2013-03-26,Micrograms/cubic meter (LC),1,100.0,4.7,4.7,0,20.0,IS 52,IS 52    681 KELLY ST,Bronx
2817,61,79,88101,40.7997,-73.93432,WGS84,PM2.5 - Local Conditions,24 HOUR,2013-03-26,Micrograms/cubic meter (LC),1,100.0,4.7,4.7,0,20.0,IS 45,"SCHOOL IS 45, 2351 1ST AVENUE",New York
2818,61,79,88101,40.7997,-73.93432,WGS84,PM2.5 - Local Conditions,24 HOUR,2013-03-26,Micrograms/cubic meter (LC),1,100.0,4.1,4.1,0,17.0,IS 45,"SCHOOL IS 45, 2351 1ST AVENUE",New York
2819,61,134,88101,40.71436,-73.99518,WGS84,PM2.5 - Local Conditions,24 HOUR,2013-03-26,Micrograms/cubic meter (LC),1,100.0,6.2,6.2,0,26.0,DIVISION STREET,"40 DIVISION STREET, PS 124",New York
2820,81,124,88101,40.73614,-73.82153000000001,WGS84,PM2.5 - Local Conditions,24 HOUR,2013-03-27,Micrograms/cubic meter (LC),1,100.0,3.8,3.8,0,16.0,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
2821,81,124,88101,40.73614,-73.82153000000001,WGS84,PM2.5 - Local Conditions,24 HOUR,2013-03-28,Micrograms/cubic meter (LC),1,100.0,4.0,4.0,0,17.0,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
2822,61,79,88101,40.7997,-73.93432,WGS84,PM2.5 - Local Conditions,24 HOUR,2013-03-29,Micrograms/cubic meter (LC),1,100.0,4.8,4.8,0,20.0,IS 45,"SCHOOL IS 45, 2351 1ST AVENUE",New York
2823,85,55,88101,40.633070000000004,-74.13719,WGS84,PM2.5 - Local Conditions,24 HOUR,2013-03-29,Micrograms/cubic meter (LC),1,100.0,4.5,4.5,0,19.0,RICHMOND POST OFFICE,"POST OFFICE, 364 PORT RICHMOND AVE.",Richmond
2824,47,122,88101,40.719609999999996,-73.94771,WGS84,PM2.5 - Local Conditions,24 HOUR,2013-03-29,Micrograms/cubic meter (LC),1,100.0,4.8,4.8,0,20.0,JHS 126,JHS 126  424 LEONARD ST,Kings
2825,5,110,88101,40.816,-73.902,WGS84,PM2.5 - Local Conditions,24 HOUR,2013-03-29,Micrograms/cubic meter (LC),1,100.0,4.0,4.0,0,17.0,IS 52,IS 52    681 KELLY ST,Bronx
2826,5,133,88101,40.8679,-73.87809,WGS84,PM2.5 - Local Conditions,24 HOUR,2013-03-29,Micrograms/cubic meter (LC),1,100.0,4.5,4.5,0,19.0,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,Bronx
2827,81,124,88101,40.73614,-73.82153000000001,WGS84,PM2.5 - Local Conditions,24 HOUR,2013-03-29,Micrograms/cubic meter (LC),1,100.0,4.1,4.1,0,17.0,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
2828,61,128,88101,40.73,-73.984,WGS84,PM2.5 - Local Conditions,24 HOUR,2013-03-29,Micrograms/cubic meter (LC),1,100.0,6.0,6.0,0,25.0,PS 19,PS 19    185 1ST AVENUE,New York
2829,61,134,88101,40.71436,-73.99518,WGS84,PM2.5 - Local Conditions,24 HOUR,2013-03-29,Micrograms/cubic meter (LC),1,100.0,5.0,5.0,0,21.0,DIVISION STREET,"40 DIVISION STREET, PS 124",New York
2830,61,79,88101,40.7997,-73.93432,WGS84,PM2.5 - Local Conditions,24 HOUR,2013-03-29,Micrograms/cubic meter (LC),1,100.0,3.8,3.8,0,16.0,IS 45,"SCHOOL IS 45, 2351 1ST AVENUE",New York
2831,81,124,88101,40.73614,-73.82153000000001,WGS84,PM2.5 - Local Conditions,24 HOUR,2013-03-30,Micrograms/cubic meter (LC),1,100.0,5.4,5.4,0,23.0,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
2832,81,124,88101,40.73614,-73.82153000000001,WGS84,PM2.5 - Local Conditions,24 HOUR,2013-03-31,Micrograms/cubic meter (LC),1,100.0,10.7,10.7,0,45.0,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
2833,61,79,88101,40.7997,-73.93432,WGS84,PM2.5 - Local Conditions,24 HOUR,2013-04-01,Micrograms/cubic meter (LC),1,100.0,9.9,9.9,0,41.0,IS 45,"SCHOOL IS 45, 2351 1ST AVENUE",New York
2834,47,122,88101,40.719609999999996,-73.94771,WGS84,PM2.5 - Local Conditions,24 HOUR,2013-04-01,Micrograms/cubic meter (LC),1,100.0,10.4,10.4,0,43.0,JHS 126,JHS 126  424 LEONARD ST,Kings
2835,85,55,88101,40.633070000000004,-74.13719,WGS84,PM2.5 - Local Conditions,24 HOUR,2013-04-01,Micrograms/cubic meter (LC),1,100.0,8.3,8.3,0,35.0,RICHMOND POST OFFICE,"POST OFFICE, 364 PORT RICHMOND AVE.",Richmond
2836,5,110,88101,40.816,-73.902,WGS84,PM2.5 - Local Conditions,24 HOUR,2013-04-01,Micrograms/cubic meter (LC),1,100.0,10.0,10.0,0,42.0,IS 52,IS 52    681 KELLY ST,Bronx
2837,5,133,88101,40.8679,-73.87809,WGS84,PM2.5 - Local Conditions,24 HOUR,2013-04-01,Micrograms/cubic meter (LC),1,100.0,9.7,9.7,0,40.0,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,Bronx
2838,81,124,88101,40.73614,-73.82153000000001,WGS84,PM2.5 - Local Conditions,24 HOUR,2013-04-01,Micrograms/cubic meter (LC),1,100.0,9.2,9.2,0,38.0,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
2839,61,79,88101,40.7997,-73.93432,WGS84,PM2.5 - Local Conditions,24 HOUR,2013-04-01,Micrograms/cubic meter (LC),1,100.0,10.3,10.3,0,43.0,IS 45,"SCHOOL IS 45, 2351 1ST AVENUE",New York
2840,61,128,88101,40.73,-73.984,WGS84,PM2.5 - Local Conditions,24 HOUR,2013-04-01,Micrograms/cubic meter (LC),1,100.0,11.7,11.7,0,49.0,PS 19,PS 19    185 1ST AVENUE,New York
2841,61,134,88101,40.71436,-73.99518,WGS84,PM2.5 - Local Conditions,24 HOUR,2013-04-01,Micrograms/cubic meter (LC),1,100.0,10.8,10.8,0,45.0,DIVISION STREET,"40 DIVISION STREET, PS 124",New York
2842,81,124,88101,40.73614,-73.82153000000001,WGS84,PM2.5 - Local Conditions,24 HOUR,2013-04-02,Micrograms/cubic meter (LC),1,100.0,4.0,4.0,0,17.0,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
2843,81,124,88101,40.73614,-73.82153000000001,WGS84,PM2.5 - Local Conditions,24 HOUR,2013-04-03,Micrograms/cubic meter (LC),1,100.0,4.9,4.9,0,20.0,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
2844,61,134,88101,40.71436,-73.99518,WGS84,PM2.5 - Local Conditions,24 HOUR,2013-04-04,Micrograms/cubic meter (LC),1,100.0,7.0,7.0,0,29.0,DIVISION STREET,"40 DIVISION STREET, PS 124",New York
2845,81,124,88101,40.73614,-73.82153000000001,WGS84,PM2.5 - Local Conditions,24 HOUR,2013-04-04,Micrograms/cubic meter (LC),1,100.0,7.3,7.3,0,30.0,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
2846,5,133,88101,40.8679,-73.87809,WGS84,PM2.5 - Local Conditions,24 HOUR,2013-04-04,Micrograms/cubic meter (LC),1,100.0,8.7,8.7,0,36.0,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,Bronx
2847,61,128,88101,40.73,-73.984,WGS84,PM2.5 - Local Conditions,24 HOUR,2013-04-04,Micrograms/cubic meter (LC),1,100.0,8.8,8.8,0,37.0,PS 19,PS 19    185 1ST AVENUE,New York
2848,47,122,88101,40.719609999999996,-73.94771,WGS84,PM2.5 - Local Conditions,24 HOUR,2013-04-04,Micrograms/cubic meter (LC),1,100.0,7.7,7.7,0,32.0,JHS 126,JHS 126  424 LEONARD ST,Kings
2849,61,79,88101,40.7997,-73.93432,WGS84,PM2.5 - Local Conditions,24 HOUR,2013-04-04,Micrograms/cubic meter (LC),1,100.0,7.5,7.5,0,31.0,IS 45,"SCHOOL IS 45, 2351 1ST AVENUE",New York
2850,5,110,88101,40.816,-73.902,WGS84,PM2.5 - Local Conditions,24 HOUR,2013-04-04,Micrograms/cubic meter (LC),1,100.0,8.2,8.2,0,34.0,IS 52,IS 52    681 KELLY ST,Bronx
2851,85,55,88101,40.633070000000004,-74.13719,WGS84,PM2.5 - Local Conditions,24 HOUR,2013-04-04,Micrograms/cubic meter (LC),1,100.0,5.3,5.3,0,22.0,RICHMOND POST OFFICE,"POST OFFICE, 364 PORT RICHMOND AVE.",Richmond
2852,61,79,88101,40.7997,-73.93432,WGS84,PM2.5 - Local Conditions,24 HOUR,2013-04-04,Micrograms/cubic meter (LC),1,100.0,7.7,7.7,0,32.0,IS 45,"SCHOOL IS 45, 2351 1ST AVENUE",New York
2853,81,124,88101,40.73614,-73.82153000000001,WGS84,PM2.5 - Local Conditions,24 HOUR,2013-04-05,Micrograms/cubic meter (LC),1,100.0,7.6,7.6,0,32.0,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
2854,81,124,88101,40.73614,-73.82153000000001,WGS84,PM2.5 - Local Conditions,24 HOUR,2013-04-06,Micrograms/cubic meter (LC),1,100.0,3.9,3.9,0,16.0,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
2855,61,134,88101,40.71436,-73.99518,WGS84,PM2.5 - Local Conditions,24 HOUR,2013-04-07,Micrograms/cubic meter (LC),1,100.0,5.2,5.2,0,22.0,DIVISION STREET,"40 DIVISION STREET, PS 124",New York
2856,81,124,88101,40.73614,-73.82153000000001,WGS84,PM2.5 - Local Conditions,24 HOUR,2013-04-07,Micrograms/cubic meter (LC),1,100.0,4.6,4.6,0,19.0,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
2857,85,55,88101,40.633070000000004,-74.13719,WGS84,PM2.5 - Local Conditions,24 HOUR,2013-04-07,Micrograms/cubic meter (LC),1,100.0,4.4,4.4,0,18.0,RICHMOND POST OFFICE,"POST OFFICE, 364 PORT RICHMOND AVE.",Richmond
2858,5,133,88101,40.8679,-73.87809,WGS84,PM2.5 - Local Conditions,24 HOUR,2013-04-07,Micrograms/cubic meter (LC),1,100.0,5.8,5.8,0,24.0,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,Bronx
2859,61,79,88101,40.7997,-73.93432,WGS84,PM2.5 - Local Conditions,24 HOUR,2013-04-07,Micrograms/cubic meter (LC),1,100.0,5.5,5.5,0,23.0,IS 45,"SCHOOL IS 45, 2351 1ST AVENUE",New York
2860,5,110,88101,40.816,-73.902,WGS84,PM2.5 - Local Conditions,24 HOUR,2013-04-07,Micrograms/cubic meter (LC),1,100.0,5.2,5.2,0,22.0,IS 52,IS 52    681 KELLY ST,Bronx
2861,61,128,88101,40.73,-73.984,WGS84,PM2.5 - Local Conditions,24 HOUR,2013-04-07,Micrograms/cubic meter (LC),1,100.0,6.2,6.2,0,26.0,PS 19,PS 19    185 1ST AVENUE,New York
2862,61,79,88101,40.7997,-73.93432,WGS84,PM2.5 - Local Conditions,24 HOUR,2013-04-07,Micrograms/cubic meter (LC),1,100.0,5.4,5.4,0,23.0,IS 45,"SCHOOL IS 45, 2351 1ST AVENUE",New York
2863,47,122,88101,40.719609999999996,-73.94771,WGS84,PM2.5 - Local Conditions,24 HOUR,2013-04-07,Micrograms/cubic meter (LC),1,100.0,5.3,5.3,0,22.0,JHS 126,JHS 126  424 LEONARD ST,Kings
2864,81,124,88101,40.73614,-73.82153000000001,WGS84,PM2.5 - Local Conditions,24 HOUR,2013-04-08,Micrograms/cubic meter (LC),1,100.0,12.3,12.3,0,51.0,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
2865,81,124,88101,40.73614,-73.82153000000001,WGS84,PM2.5 - Local Conditions,24 HOUR,2013-04-09,Micrograms/cubic meter (LC),1,100.0,9.1,9.1,0,38.0,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
2866,85,55,88101,40.633070000000004,-74.13719,WGS84,PM2.5 - Local Conditions,24 HOUR,2013-04-10,Micrograms/cubic meter (LC),1,100.0,12.3,12.3,0,51.0,RICHMOND POST OFFICE,"POST OFFICE, 364 PORT RICHMOND AVE.",Richmond
2867,61,79,88101,40.7997,-73.93432,WGS84,PM2.5 - Local Conditions,24 HOUR,2013-04-10,Micrograms/cubic meter (LC),1,100.0,13.3,13.3,0,54.0,IS 45,"SCHOOL IS 45, 2351 1ST AVENUE",New York
2868,61,79,88101,40.7997,-73.93432,WGS84,PM2.5 - Local Conditions,24 HOUR,2013-04-10,Micrograms/cubic meter (LC),1,100.0,13.3,13.3,0,54.0,IS 45,"SCHOOL IS 45, 2351 1ST AVENUE",New York
2869,61,128,88101,40.73,-73.984,WGS84,PM2.5 - Local Conditions,24 HOUR,2013-04-10,Micrograms/cubic meter (LC),1,100.0,14.8,14.8,0,57.0,PS 19,PS 19    185 1ST AVENUE,New York
2870,5,133,88101,40.8679,-73.87809,WGS84,PM2.5 - Local Conditions,24 HOUR,2013-04-10,Micrograms/cubic meter (LC),1,100.0,11.9,11.9,0,50.0,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,Bronx
2871,81,124,88101,40.73614,-73.82153000000001,WGS84,PM2.5 - Local Conditions,24 HOUR,2013-04-10,Micrograms/cubic meter (LC),1,100.0,11.7,11.7,0,49.0,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
2872,47,122,88101,40.719609999999996,-73.94771,WGS84,PM2.5 - Local Conditions,24 HOUR,2013-04-10,Micrograms/cubic meter (LC),1,100.0,13.2,13.2,0,53.0,JHS 126,JHS 126  424 LEONARD ST,Kings
2873,5,110,88101,40.816,-73.902,WGS84,PM2.5 - Local Conditions,24 HOUR,2013-04-10,Micrograms/cubic meter (LC),1,100.0,13.4,13.4,0,54.0,IS 52,IS 52    681 KELLY ST,Bronx
2874,61,134,88101,40.71436,-73.99518,WGS84,PM2.5 - Local Conditions,24 HOUR,2013-04-10,Micrograms/cubic meter (LC),1,100.0,14.3,14.3,0,56.0,DIVISION STREET,"40 DIVISION STREET, PS 124",New York
2875,81,124,88101,40.73614,-73.82153000000001,WGS84,PM2.5 - Local Conditions,24 HOUR,2013-04-11,Micrograms/cubic meter (LC),1,100.0,6.7,6.7,0,28.0,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
2876,81,124,88101,40.73614,-73.82153000000001,WGS84,PM2.5 - Local Conditions,24 HOUR,2013-04-12,Micrograms/cubic meter (LC),1,100.0,2.5,2.5,0,10.0,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
2877,61,128,88101,40.73,-73.984,WGS84,PM2.5 - Local Conditions,24 HOUR,2013-04-13,Micrograms/cubic meter (LC),1,100.0,8.0,8.0,0,33.0,PS 19,PS 19    185 1ST AVENUE,New York
2878,5,110,88101,40.816,-73.902,WGS84,PM2.5 - Local Conditions,24 HOUR,2013-04-13,Micrograms/cubic meter (LC),1,100.0,5.7,5.7,0,24.0,IS 52,IS 52    681 KELLY ST,Bronx
2879,85,55,88101,40.633070000000004,-74.13719,WGS84,PM2.5 - Local Conditions,24 HOUR,2013-04-13,Micrograms/cubic meter (LC),1,100.0,4.6,4.6,0,19.0,RICHMOND POST OFFICE,"POST OFFICE, 364 PORT RICHMOND AVE.",Richmond
2880,81,124,88101,40.73614,-73.82153000000001,WGS84,PM2.5 - Local Conditions,24 HOUR,2013-04-13,Micrograms/cubic meter (LC),1,100.0,4.3,4.3,0,18.0,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
2881,61,134,88101,40.71436,-73.99518,WGS84,PM2.5 - Local Conditions,24 HOUR,2013-04-13,Micrograms/cubic meter (LC),1,100.0,7.0,7.0,0,29.0,DIVISION STREET,"40 DIVISION STREET, PS 124",New York
2882,47,122,88101,40.719609999999996,-73.94771,WGS84,PM2.5 - Local Conditions,24 HOUR,2013-04-13,Micrograms/cubic meter (LC),1,100.0,6.0,6.0,0,25.0,JHS 126,JHS 126  424 LEONARD ST,Kings
2883,61,79,88101,40.7997,-73.93432,WGS84,PM2.5 - Local Conditions,24 HOUR,2013-04-13,Micrograms/cubic meter (LC),1,100.0,5.6,5.6,0,23.0,IS 45,"SCHOOL IS 45, 2351 1ST AVENUE",New York
2884,5,133,88101,40.8679,-73.87809,WGS84,PM2.5 - Local Conditions,24 HOUR,2013-04-13,Micrograms/cubic meter (LC),1,100.0,6.1,6.1,0,25.0,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,Bronx
2885,61,79,88101,40.7997,-73.93432,WGS84,PM2.5 - Local Conditions,24 HOUR,2013-04-13,Micrograms/cubic meter (LC),1,100.0,5.9,5.9,0,25.0,IS 45,"SCHOOL IS 45, 2351 1ST AVENUE",New York
2886,81,124,88101,40.73614,-73.82153000000001,WGS84,PM2.5 - Local Conditions,24 HOUR,2013-04-14,Micrograms/cubic meter (LC),1,100.0,5.9,5.9,0,25.0,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
2887,81,124,88101,40.73614,-73.82153000000001,WGS84,PM2.5 - Local Conditions,24 HOUR,2013-04-15,Micrograms/cubic meter (LC),1,100.0,3.0,3.0,0,13.0,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
2888,81,124,88101,40.73614,-73.82153000000001,WGS84,PM2.5 - Local Conditions,24 HOUR,2013-04-16,Micrograms/cubic meter (LC),1,100.0,4.3,4.3,0,18.0,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
2889,47,122,88101,40.719609999999996,-73.94771,WGS84,PM2.5 - Local Conditions,24 HOUR,2013-04-16,Micrograms/cubic meter (LC),1,100.0,4.6,4.6,0,19.0,JHS 126,JHS 126  424 LEONARD ST,Kings
2890,61,128,88101,40.73,-73.984,WGS84,PM2.5 - Local Conditions,24 HOUR,2013-04-16,Micrograms/cubic meter (LC),1,100.0,11.5,11.5,0,48.0,PS 19,PS 19    185 1ST AVENUE,New York
2891,5,110,88101,40.816,-73.902,WGS84,PM2.5 - Local Conditions,24 HOUR,2013-04-16,Micrograms/cubic meter (LC),1,100.0,6.5,6.5,0,27.0,IS 52,IS 52    681 KELLY ST,Bronx
2892,61,134,88101,40.71436,-73.99518,WGS84,PM2.5 - Local Conditions,24 HOUR,2013-04-16,Micrograms/cubic meter (LC),1,100.0,5.9,5.9,0,25.0,DIVISION STREET,"40 DIVISION STREET, PS 124",New York
2893,5,133,88101,40.8679,-73.87809,WGS84,PM2.5 - Local Conditions,24 HOUR,2013-04-16,Micrograms/cubic meter (LC),1,100.0,4.9,4.9,0,20.0,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,Bronx
2894,85,55,88101,40.633070000000004,-74.13719,WGS84,PM2.5 - Local Conditions,24 HOUR,2013-04-16,Micrograms/cubic meter (LC),1,100.0,3.7,3.7,0,15.0,RICHMOND POST OFFICE,"POST OFFICE, 364 PORT RICHMOND AVE.",Richmond
2895,61,79,88101,40.7997,-73.93432,WGS84,PM2.5 - Local Conditions,24 HOUR,2013-04-16,Micrograms/cubic meter (LC),1,100.0,5.4,5.4,0,23.0,IS 45,"SCHOOL IS 45, 2351 1ST AVENUE",New York
2896,61,79,88101,40.7997,-73.93432,WGS84,PM2.5 - Local Conditions,24 HOUR,2013-04-16,Micrograms/cubic meter (LC),1,100.0,5.1,5.1,0,21.0,IS 45,"SCHOOL IS 45, 2351 1ST AVENUE",New York
2897,81,124,88101,40.73614,-73.82153000000001,WGS84,PM2.5 - Local Conditions,24 HOUR,2013-04-17,Micrograms/cubic meter (LC),1,100.0,5.9,5.9,0,25.0,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
2898,81,124,88101,40.73614,-73.82153000000001,WGS84,PM2.5 - Local Conditions,24 HOUR,2013-04-18,Micrograms/cubic meter (LC),1,100.0,4.2,4.2,0,18.0,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
2899,61,134,88101,40.71436,-73.99518,WGS84,PM2.5 - Local Conditions,24 HOUR,2013-04-19,Micrograms/cubic meter (LC),1,100.0,6.4,6.4,0,27.0,DIVISION STREET,"40 DIVISION STREET, PS 124",New York
2900,85,55,88101,40.633070000000004,-74.13719,WGS84,PM2.5 - Local Conditions,24 HOUR,2013-04-19,Micrograms/cubic meter (LC),1,100.0,4.3,4.3,0,18.0,RICHMOND POST OFFICE,"POST OFFICE, 364 PORT RICHMOND AVE.",Richmond
2901,61,79,88101,40.7997,-73.93432,WGS84,PM2.5 - Local Conditions,24 HOUR,2013-04-19,Micrograms/cubic meter (LC),1,100.0,6.1,6.1,0,25.0,IS 45,"SCHOOL IS 45, 2351 1ST AVENUE",New York
2902,61,128,88101,40.73,-73.984,WGS84,PM2.5 - Local Conditions,24 HOUR,2013-04-19,Micrograms/cubic meter (LC),1,100.0,7.1,7.1,0,30.0,PS 19,PS 19    185 1ST AVENUE,New York
2903,47,122,88101,40.719609999999996,-73.94771,WGS84,PM2.5 - Local Conditions,24 HOUR,2013-04-19,Micrograms/cubic meter (LC),1,100.0,5.4,5.4,0,23.0,JHS 126,JHS 126  424 LEONARD ST,Kings
2904,61,79,88101,40.7997,-73.93432,WGS84,PM2.5 - Local Conditions,24 HOUR,2013-04-19,Micrograms/cubic meter (LC),1,100.0,5.9,5.9,0,25.0,IS 45,"SCHOOL IS 45, 2351 1ST AVENUE",New York
2905,5,133,88101,40.8679,-73.87809,WGS84,PM2.5 - Local Conditions,24 HOUR,2013-04-19,Micrograms/cubic meter (LC),1,100.0,6.0,6.0,0,25.0,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,Bronx
2906,5,110,88101,40.816,-73.902,WGS84,PM2.5 - Local Conditions,24 HOUR,2013-04-19,Micrograms/cubic meter (LC),1,100.0,6.1,6.1,0,25.0,IS 52,IS 52    681 KELLY ST,Bronx
2907,81,124,88101,40.73614,-73.82153000000001,WGS84,PM2.5 - Local Conditions,24 HOUR,2013-04-20,Micrograms/cubic meter (LC),1,100.0,3.1,3.1,0,13.0,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
2908,81,124,88101,40.73614,-73.82153000000001,WGS84,PM2.5 - Local Conditions,24 HOUR,2013-04-21,Micrograms/cubic meter (LC),1,100.0,3.7,3.7,0,15.0,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
2909,61,128,88101,40.73,-73.984,WGS84,PM2.5 - Local Conditions,24 HOUR,2013-04-22,Micrograms/cubic meter (LC),1,100.0,10.7,10.7,0,45.0,PS 19,PS 19    185 1ST AVENUE,New York
2910,61,134,88101,40.71436,-73.99518,WGS84,PM2.5 - Local Conditions,24 HOUR,2013-04-22,Micrograms/cubic meter (LC),1,100.0,6.4,6.4,0,27.0,DIVISION STREET,"40 DIVISION STREET, PS 124",New York
2911,47,122,88101,40.719609999999996,-73.94771,WGS84,PM2.5 - Local Conditions,24 HOUR,2013-04-22,Micrograms/cubic meter (LC),1,100.0,5.5,5.5,0,23.0,JHS 126,JHS 126  424 LEONARD ST,Kings
2912,61,79,88101,40.7997,-73.93432,WGS84,PM2.5 - Local Conditions,24 HOUR,2013-04-22,Micrograms/cubic meter (LC),1,100.0,4.5,4.5,0,19.0,IS 45,"SCHOOL IS 45, 2351 1ST AVENUE",New York
2913,81,124,88101,40.73614,-73.82153000000001,WGS84,PM2.5 - Local Conditions,24 HOUR,2013-04-22,Micrograms/cubic meter (LC),1,100.0,4.8,4.8,0,20.0,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
2914,85,55,88101,40.633070000000004,-74.13719,WGS84,PM2.5 - Local Conditions,24 HOUR,2013-04-22,Micrograms/cubic meter (LC),1,100.0,4.7,4.7,0,20.0,RICHMOND POST OFFICE,"POST OFFICE, 364 PORT RICHMOND AVE.",Richmond
2915,5,133,88101,40.8679,-73.87809,WGS84,PM2.5 - Local Conditions,24 HOUR,2013-04-22,Micrograms/cubic meter (LC),1,100.0,4.5,4.5,0,19.0,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,Bronx
2916,61,79,88101,40.7997,-73.93432,WGS84,PM2.5 - Local Conditions,24 HOUR,2013-04-22,Micrograms/cubic meter (LC),1,100.0,4.5,4.5,0,19.0,IS 45,"SCHOOL IS 45, 2351 1ST AVENUE",New York
2917,5,110,88101,40.816,-73.902,WGS84,PM2.5 - Local Conditions,24 HOUR,2013-04-22,Micrograms/cubic meter (LC),1,100.0,4.7,4.7,0,20.0,IS 52,IS 52    681 KELLY ST,Bronx
2918,81,124,88101,40.73614,-73.82153000000001,WGS84,PM2.5 - Local Conditions,24 HOUR,2013-04-23,Micrograms/cubic meter (LC),1,100.0,5.4,5.4,0,23.0,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
2919,81,124,88101,40.73614,-73.82153000000001,WGS84,PM2.5 - Local Conditions,24 HOUR,2013-04-24,Micrograms/cubic meter (LC),1,100.0,10.2,10.2,0,43.0,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
2920,61,79,88101,40.7997,-73.93432,WGS84,PM2.5 - Local Conditions,24 HOUR,2013-04-25,Micrograms/cubic meter (LC),1,100.0,5.2,5.2,0,22.0,IS 45,"SCHOOL IS 45, 2351 1ST AVENUE",New York
2921,81,124,88101,40.73614,-73.82153000000001,WGS84,PM2.5 - Local Conditions,24 HOUR,2013-04-25,Micrograms/cubic meter (LC),1,100.0,4.8,4.8,0,20.0,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,Queens
2922,61,79,88101,40.7997,-73.93432,WGS84,PM2.5 - Local Conditions,24 HOUR,2013-04-25,Micrograms/cubic meter (LC),1,100.0,4.7,4.7,0,20.0,IS 45,"SCHOOL IS 45, 2351 1ST AVENUE",New York
